Value,Rob. Std err,Rob. t-test,Rob. p-value
5.678447139752935,0.9002708747320326,6.307487334234972,2.836018087037928e-10
0.4561586658115442,0.9286442638686933,0.49120926447249696,0.6232784470537107
0.2507769599204289,0.03577855889183683,7.009140884588444,2.397859688585413e-12
0.49334362942120746,0.03724416384264281,13.2461996329302,0.0
0.1321796608833978,0.13381536051066184,0.9877764434439967,0.3232621467693444
-0.18398893655401485,0.1395085977420386,-1.3188358246867593,0.1872240046684217
-0.04071592000445188,0.138585831833837,-0.29379568939824857,0.7689140291677912
0.2974542245503249,0.14386984051858773,2.067523140903839,0.03868488597998798
-0.28723725202934014,0.1393802181532334,-2.060817925493229,0.039320413683469946
-0.07484814354999547,0.1451813171666204,-0.5155494178641074,0.6061691461807301
-0.4036312373693459,0.07649576425190024,-5.276517481937821,1.3166195822478244e-07
-0.23061226029505422,0.07760273005402911,-2.971702930225467,0.002961530857534367
1.7278567715419137,0.1131997395579684,15.263787516552513,0.0
0.10006758491067695,0.11049188995487413,0.9056554734609521,0.36511823707343716
-0.06503826733118938,0.07420499489598427,-0.8764675130340726,0.3807759299189091
-0.11221817890691024,0.07848374674961384,-1.4298269839858582,0.1527666823873406
-0.20057115071890222,0.19406596337423912,-1.0335204959775375,0.3013603839269856
-0.3106830964175442,0.20708698283846086,-1.5002541065552826,0.13354859254111862
-0.4201250514869549,0.13864010589096987,-3.0303284088469464,0.002442879529416464
-0.5428464624328941,0.1451616158810793,-3.739600576488554,0.0001843128920264725
1.1270047955015499,0.22887149517694397,4.924181557123335,8.471415757771439e-07
0.9363769383324101,0.2343710712398108,3.9952752418590944,6.46191355806458e-05
-2.69764112595765,0.1894804852374444,-14.237039358312519,0.0
-2.8993452021065362,0.19186187487016243,-15.111627591821424,0.0
