Value,Rob. Std err,Rob. t-test,Rob. p-value
0.5506803210875779,0.19188510116021262,2.8698440773043274,0.004106742530345819
3.8508395673105054,0.682617768974864,5.6412823432557095,1.6878831443634112e-08
-1.0630031052380566,0.631087051232451,-1.684400120652319,0.09210436750722506
0.049540196245617694,0.03401720458827189,1.4563276684615545,0.1453020603534143
0.26055564276444576,0.04297874805949237,6.062429794459752,1.340803468252716e-09
0.14325969359390706,0.08083328941721715,1.7722858320719699,0.0763471218667553
-0.1461310872010457,0.07420668698807675,-1.96924418987369,0.04892505663950497
-0.0799642126803024,0.0768967201766403,-1.0398910707324802,0.298390511413712
0.24187844677457876,0.07225599085203892,3.34752100029853,0.0008153780972539604
-0.197258129306261,0.0814352586034706,-2.4222693301283904,0.015423914405191752
-0.0040663438697409226,0.06590594515678817,-0.06169919663646759,0.9508023797435121
-0.2507352323790814,0.04221845037633581,-5.938996579552881,2.867718507104655e-09
-0.06645091202328597,0.03772724945042844,-1.761350562028087,0.07817908711514354
1.27516007260839,0.2217582173101232,5.7502269276683045,8.912374394043354e-09
-0.24705339016038222,0.1616854092625516,-1.527988154819873,0.12651547894810888
-0.009609855201830459,0.04693302255960283,-0.20475679335645547,0.83776214563382
-0.04679690839569381,0.04702304629160476,-0.9951909135254956,0.3196434202509597
-0.056791551316314644,0.12071530146597308,-0.4704585966040345,0.6380274082423394
-0.11490756202357325,0.11010775462517143,-1.0435919106219296,0.2966742371419371
-0.16081289271956464,0.07777196975155604,-2.0677487433233894,0.03866365580104891
-0.2510434860857811,0.07268617723377366,-3.453799548136556,0.0005527480604838875
0.5343301878439314,0.12225793404578077,4.370515435373265,1.2395359153538621e-05
0.28817813722551605,0.12082419456571755,2.3851029031174127,0.017074344598706048
-1.2573606352737405,0.14346223807856132,-8.764401365223353,0.0
-1.3392659030835676,0.1900464232609536,-7.047046085390492,1.8276491431379327e-12
3.4088051797306296,0.6598644992151566,5.16591691746573,2.39263060475281e-07
1.7759032430072799,0.3769444595270082,4.711312762722901,2.461261653374791e-06
