"asc_dp_a","asc_do_a","asc_wa_a","asc_wp_a","asc_wo_a","asc_ba_a","asc_bp_a","asc_bo_a","asc_dp_b","asc_do_b","asc_wa_b","asc_wp_b","asc_wo_b","asc_ba_b","asc_bp_b","asc_bo_b","delta_a","delta_b","gamma_female_a","gamma_female_b","beta_nadults_dp_a","beta_nadults_do_a","beta_nadults_wa_a","beta_nadults_wp_a","beta_nadults_wo_a","beta_nadults_ba_a","beta_nadults_bp_a","beta_nadults_bo_a","beta_nadults_dp_b","beta_nadults_do_b","beta_nadults_wa_b","beta_nadults_wp_b","beta_nadults_wo_b","beta_nadults_ba_b","beta_nadults_bp_b","beta_nadults_bo_b","logLike"
2.88989561708856,-0.583229879623678,0,0.309974794080111,-1.59121935285514,-1.3128973658078,-1.07642697881174,-1.26285924279832,0.422043628424568,-1.34555970462677,0,0.562035244462544,0.0529445412744552,-0.634823701000865,-1.59520733191451,-2.82996538634298,0,-0.217480968074909,0,-0.32009738043077,-2.80504477241025,-0.162619290494032,0,-0.267118482483375,0.403813739662186,-0.481534967334949,-0.88184403125491,-1.10494334944911,-1.28901898977653,-0.657084874392648,0,-0.0183535563179332,-0.441204004983211,-0.174472462026032,-0.00857073189354749,0.32855562312733,-13984.0384554447
3.42557211347839,-0.674742155180366,0,0.812228401647738,-2.26960297564387,-1.4913114524474,-1.11624906232839,-1.50863921560578,-0.134801840251981,-2.53721588214539,0,0.282381645120327,-0.420731683762181,-0.915763983681834,-1.80443991783624,-3.9645419821691,0,-0.237416139427035,0,-0.3553253383571,-2.69117412019624,-0.216753941848646,0,-0.103222452821252,0.76748771982264,-0.362952599263278,-0.47596447856107,-0.896128908370058,-0.426560797088609,-0.449955672012331,0,0.059660765873162,-0.227232395746334,-0.0363898582268828,-0.030297998251697,0.884907637695283,-13967.4319307451
3.4327752806589,-0.693715093516974,0,0.871199440660519,-2.36735406773803,-1.5024688015825,-1.16824849073268,-1.55564019859729,-0.248612275283018,-2.79291498130778,0,0.255284802645569,-0.568238156582891,-0.990648887894106,-1.83705448133573,-4.0852376941265,0,-0.20184449024652,0,-0.398905260812986,-2.66753927301394,-0.228077030546007,0,-0.240362026555009,0.779489797739297,-0.291687230232082,-0.49447947957793,-0.854748635785087,-0.284253989671931,-0.384941754956135,0,0.0962947840403969,-0.148754259193172,-0.00324330643927199,0.0142627440519855,0.969247458773295,-13960.8135398054
3.41510198558805,-0.72419837156686,0,1.0185931418291,-2.43805208345647,-1.53290893423562,-1.30328462124399,-1.59291605476249,-0.442349541747908,-3.12797632770875,0,0.122061997706272,-0.769714684045651,-1.10291718799399,-1.87487635899173,-4.1678041686172,0,-0.212556017013741,0,-0.397392811934273,-2.63301071290474,-0.221137572795992,0,-0.306638321960599,0.806659418438846,-0.219648239131322,-0.629075949813452,-0.695970039887502,-0.00679393900189257,-0.291865167735915,0,0.169015991884309,-0.0546950178191356,0.0515882798707579,0.133108171233434,0.941304793128732,-13950.7195857287
3.31825917437648,-0.754690987489855,0,1.28873714467252,-2.24479683276362,-1.65931244435024,-1.34398807363404,-1.83445448774697,-0.808607374490476,-3.53191117800615,0,0.0060563685815228,-0.845351005932896,-1.37089838627127,-1.88867052095964,-3.92984959806757,0,-0.224254817863081,0,-0.426848677206755,-2.53032032166103,-0.153814590132768,0,-0.37038046167002,0.762645985597246,-0.31507114191108,-0.464513229044376,-0.688786216918631,0.200045992892474,-0.111675879915058,0,0.221858056405255,-0.0121569431791124,0.185418299411685,0.0910240660546318,0.860312938384698,-13938.1956424247
3.72953823751958,-0.793967329436446,0,1.43103374588046,-2.06474979714461,-1.68143833680747,-1.46310604873671,-2.13524006238966,-1.21860991117094,-3.84042953065791,0,0.00872255671792407,-0.857500760491757,-1.39068738051476,-1.86319339331544,-3.53489464597486,0,-0.23869883298731,0,-0.430505512718846,-2.38345784181667,-0.302079089461225,0,-0.426923381375766,0.685811375837752,-0.187761259242134,-0.356642453204561,-0.606491303228848,0.225226330208994,0.0892536792935657,0,0.234865990484805,0.00345818748672719,0.196658055490582,0.0912690614912929,0.693665895078518,-13926.720842351
3.99898816224822,-0.869562734750004,0,1.51546354483377,-1.87697408893961,-1.87071631959061,-1.57569687896737,-2.31403158381603,-1.4580241125001,-3.96565987663574,0,0.121642645193387,-0.971293431183105,-1.19483187875302,-1.74994998266363,-3.38424004733319,0,-0.217172748132186,0,-0.49647128769721,-2.32468779810325,-0.458182302637578,0,-0.490475990773021,0.526130416850294,-0.501263501782607,-0.406700278931129,-0.568762551333714,0.341356199663156,0.199547347213552,0,0.182154390275978,0.0825017639083038,0.139676955604267,0.0718837460442114,0.63121440280768,-13919.5310431019
3.97964216095937,-1.26144935231976,0,1.83882623909495,-1.31216216092177,-2.01217819757427,-1.6562606578923,-2.57427112779984,-2.62931969290045,-3.85881301353418,0,-0.0496034446258597,-1.19383010031883,-0.639874860782097,-0.949756654877692,-3.6231620868205,0,-0.271110335421279,0,-0.513917941763156,-2.32610849522043,-0.425852008005643,0,-0.58475025629658,0.345571421639874,-0.534994504330153,-0.478599292497051,-0.322066685878794,0.184777152913943,0.7914333537906,0,0.28241427479547,0.190444806370328,-0.119699252714169,-0.214247985639648,0.710985909211186,-13917.3056816732
4.2721490272072,-1.79027306286455,0,2.03029839135171,-1.00172751024656,-2.26692167445504,-1.80234849285139,-2.75617754874967,-3.0819912374351,-3.57651039477036,0,-0.100019883331359,-0.943601677426342,-1.36149318558211,-1.07516948433145,-3.8963983159293,0,-0.287869847271754,0,-0.561062247717417,-2.52787175347099,-0.560109138258706,0,-0.670330388849608,0.175257818094062,-0.61209110095329,-0.762268355114212,-0.251470275522275,0.0855161945501021,0.969712414027882,0,0.302138344445017,0.115559478320963,0.272142843515211,-0.0184506844900493,0.811614809980155,-13909.5504680753
4.26558875317955,-1.97201523851079,0,2.17459159128946,-0.940836251180753,-2.33006477180262,-1.77317587221174,-2.81811374748509,-3.16267399808876,-3.530382551081,0,-0.138975133628864,-0.933563220001991,-1.35552683844994,-1.47999124672362,-3.89808450634705,0,-0.304104756439048,0,-0.572354807864598,-2.62402400965788,-0.54056157184219,0,-0.701239909701806,0.163421725477347,-0.615032356553872,-0.688770145843845,-0.245341416517348,0.0584119471541082,0.989748657814637,0,0.311179337019916,0.113906462501718,0.275812045464919,0.155783067056523,0.805197717616261,-13903.6121827403
4.26644739460891,-2.06584764168211,0,2.69047008429122,-1.07368267832074,-2.38352723276797,-1.8208361232494,-2.96758272030789,-2.93791710132911,-3.70015972362567,0,-0.17743203802795,-0.792338625674387,-1.33499938503193,-1.50578710316238,-3.84466450390635,0,-0.337759204431683,0,-0.563016419729927,-2.63881747507922,-0.548446280198576,0,-0.894153073657149,0.204314517344335,-0.597493144023257,-0.61863166137309,-0.213911969563115,0.152786639730988,0.855190006940898,0,0.312885508392973,0.0507745906167959,0.267835998605513,0.148480829175335,0.782145362330597,-13898.9411041437
4.4867299349101,-2.27230814953923,0,2.49132105313737,-1.63207282779235,-2.99677384735733,-1.89242360337705,-3.67065936691004,-3.72995636257356,-5.5729577975504,0,-0.705853028829536,-1.00236218093073,-1.79396839292648,-2.40066602105969,-3.51171080754278,0,-0.403488997581327,0,-0.622869099424276,-2.13561132594042,-0.68668427441364,0,-0.653531266597731,0.31413639838865,-0.996961734944792,0.0274230139665569,-0.241423650403886,1.09236213509522,1.1564868809294,0,0.464069063722848,0.178976581561453,0.455501881511906,0.334667175514986,0.735742556018921,-13897.5123952176
4.38965466190167,-2.26188161160276,0,2.61613218303631,-1.93580888222881,-3.13720070008565,-1.61819266306857,-3.82337334008783,-3.8526989309907,-5.27679101185918,0,-0.776720189132266,-0.993259847839006,-1.76565347496999,-2.47531644813409,-3.50446076526838,0,-0.410822629313028,0,-0.642117716400887,-2.00897792843516,-0.670379068923092,0,-0.715645204247203,0.400662812128227,-1.12270973852122,-0.185354428497395,-0.185343099550197,0.921066333917841,1.2086322325663,0,0.494683274676809,0.187521267981726,0.455806495483013,0.394204462952877,0.735924076689033,-13892.5537877487
4.19413361724324,-2.28793659793336,0,2.50914081069419,-1.75977033799574,-3.16232941336843,-1.43779560011131,-3.91155621690671,-3.54505195191208,-5.049429870288,0,-0.719369190166721,-0.94896559392329,-1.60435703889855,-2.38048899439084,-3.67836398354729,0,-0.438594284811326,0,-0.625772178942842,-1.93868397790208,-0.563012912705857,0,-0.661313280351236,0.381793490286326,-0.994667001410583,-0.306574202902323,-0.0591603299598678,0.822505037700862,1.03298422935594,0,0.465941682101014,0.157041856654324,0.385383110630334,0.372388715558549,0.789675224587741,-13887.5278412008
4.19224952721958,-2.39845672579128,0,2.72360665638512,-1.68353793412146,-3.30551938840043,-1.54029938357314,-3.99774655751074,-3.63010976730984,-4.88316417895197,0,-0.767235039963838,-0.987630768155375,-1.53829336780099,-2.36765111510742,-3.77484862326861,0,-0.463459529993406,0,-0.630185786966191,-1.88509312348105,-0.57307611988201,0,-0.762329261273738,0.339114422441544,-0.998872536590404,-0.273204709211238,-0.0106308590056297,0.732134452528665,1.0586176699202,0,0.484709233607177,0.180123125536782,0.364440894589557,0.389086171788571,0.82655912498495,-13884.6189432151
3.59611824218405,-2.91373654254058,0,2.30678283649581,-2.43446486915211,-4.1449966527934,-0.919408713669008,-4.30432785619394,-3.83919521812022,-4.33547457132021,0,-0.663214097024182,-0.503572658742165,-1.06974406205241,-2.08509604852727,-3.61185374087605,0,-0.559959087696181,0,-0.670625250109824,-1.35092408678784,-0.407341980937104,0,-0.664209557658846,0.541778944609166,-1.19413515217513,-0.767435528975927,-0.0947754201237677,0.505074443698739,1.10149044462645,0,0.425412703449526,0.018621875423954,0.197810997069749,0.384401593460685,0.790696133734989,-13878.9106217541
3.4157333837566,-3.03920357846944,0,2.1462705454428,-2.42907075829811,-4.46820647433982,-0.739956350999913,-4.60763648592999,-3.87069584702252,-4.03892959643982,0,-0.7509544765754,-0.616563842524335,-1.05426831850103,-2.12784462460043,-3.75097432355855,0,-0.604607948171531,0,-0.699941022016251,-0.963682323290844,-0.352437062615581,0,-0.566695919677727,0.522446610235637,-1.27716066075829,-0.861324599806902,0.0409321374270625,0.346953866434202,1.07288887952673,0,0.446435938535793,0.081997556098198,0.210684709917577,0.428444028075892,0.857486499936118,-13875.2243534737
3.33116020513589,-3.20494779632008,0,1.99311369895124,-2.48347850708969,-4.76560644827956,-0.540379907184283,-4.95194123211894,-4.12718506036618,-3.9282552723352,0,-0.811113382062068,-0.707858550521215,-1.09828054297821,-2.12873258444764,-3.81180362532647,0,-0.646755431382806,0,-0.723391456723404,-0.541283394141797,-0.356060580788112,0,-0.501911396239495,0.502795641264814,-1.4238596748126,-0.965417841085644,0.161540086265122,0.27996172008498,1.17228515177486,0,0.462854991625745,0.141183490329779,0.254155536897062,0.441970745573325,0.900174477527815,-13871.9855639056
3.29436850413267,-3.24585344322665,0,1.95631849769203,-2.51875442204405,-4.84882058021814,-0.526870540833248,-5.03437895932738,-4.19841318053258,-3.91651314613164,0,-0.834883727177837,-0.725704990234909,-1.11180294594828,-2.13551038947162,-3.82086432194688,0,-0.658890273682289,0,-0.732265360949108,-0.354824750447461,-0.350260367480941,0,-0.485909340406218,0.506721182862006,-1.4694016059063,-0.976350700565546,0.184524164175123,0.267626416523845,1.19808732034392,0,0.470468829602713,0.155389868015197,0.267840084553305,0.450503417040142,0.910860125854047,-13871.1609972082
3.16161262328717,-3.76400932545918,0,1.74279549716554,-2.5928802917909,-5.20712991418835,-0.564939806568931,-5.52489305949046,-4.67095264564507,-3.81110707090909,0,-0.928076756701797,-0.863248066107809,-1.24742832685345,-2.16185641188366,-3.87551720546157,0,-0.715943413899861,0,-0.773963860781692,-0.0285002551363552,-0.341800222565217,0,-0.400949534244525,0.49309339581195,-1.70450910411551,-0.970839806108732,0.326182777523808,0.171280046845707,1.38875523235052,0,0.497423942537769,0.244066662616204,0.363770257314804,0.480284063879542,0.967042313958551,-13867.6013575025
3.00315761639833,-4.36822693198202,0,1.64058826867799,-2.58290784577414,-5.9690093303631,-0.807854628513054,-6.0984299428848,-5.76573921998238,-4.03070046123631,0,-1.17160392539768,-1.00328783349969,-1.48780758136546,-2.20287601273133,-3.85860596240439,0,-0.832831419010697,0,-0.870006152027288,0.0682425979337137,-0.335313666497281,0,-0.334372930518002,0.466020782020283,-2.07042953771624,-0.861818482010808,0.294897000451576,0.25856249623526,1.83065918629883,0,0.571816386452106,0.353102117644997,0.536396881907449,0.52653021912572,1.05171392809127,-13865.9742365275
2.996504742017,-4.36103771683673,0,1.58884719696224,-2.44080058703214,-6.14243219481108,-0.958734130553862,-6.22535078778809,-6.04163704331341,-3.99113686701514,0,-1.26066094019697,-1.18034150546223,-1.61585927527162,-2.23309415847899,-3.91695801929047,0,-0.849254347592546,0,-0.897191790714427,0.217672180803378,-0.352089161314811,0,-0.3363413258328,0.408431755062445,-2.17969585735311,-0.793901539006972,0.301109397008023,0.214336816994085,1.94749933935159,0,0.609246944306289,0.443473770901858,0.614407005777431,0.547831837379631,1.10451015864446,-13863.1864490684
2.94638992447347,-3.39767788721997,0,1.56537060233069,-1.79437964461598,-6.22766729445315,-1.27463205012495,-6.13738551498084,-6.20461641741496,-4.16121244917114,0,-1.44415372396754,-1.43969764461747,-1.83363467456547,-2.25307172002019,-4.01111494641758,0,-0.853716306148605,0,-0.927641914884057,-0.296700432707507,-0.296287936654887,0,-0.345624659875434,0.306211321896501,-2.16073919999789,-0.501361769015178,0.195114127377015,0.280058715939171,1.99863586742819,0,0.684569019120302,0.537753327855427,0.722450406336628,0.524490928377753,1.18031022904124,-13859.8179336121
2.92867743572323,-3.25768201834736,0,1.56176825393665,-1.66920164881318,-6.38031783898699,-1.28363854118408,-6.1615187392667,-6.3411741019519,-4.26578984923247,0,-1.49616337126352,-1.43201650853988,-1.80217861411028,-2.27646228389312,-4.03551103329731,0,-0.876355319610188,0,-0.942235609605051,-0.202558027286415,-0.297028645084677,0,-0.34582040573977,0.278581615272543,-2.18831456616586,-0.482646130824398,0.163484106149243,0.320980048112639,2.04841820265781,0,0.702732183578509,0.535658747044638,0.717185838832819,0.54325903549342,1.20556673282116,-13857.4161022098
2.8334423208382,-3.29889235906362,0,1.48817703758211,-1.54838626135923,-6.86475690568273,-1.35303849381944,-6.42151372864345,-6.81682169118628,-4.46648938785492,0,-1.62808069745697,-1.43874874557371,-1.7453906456313,-2.36355890363169,-4.10575021850409,0,-0.944913533206315,0,-0.983657529963165,-0.116531008024674,-0.302696793528967,0,-0.336959417423432,0.243911379066523,-2.33849826579441,-0.455836875434661,0.149877809729045,0.405972304806411,2.23289507980812,0,0.747792025889738,0.551136675114493,0.725075762534499,0.614587671830564,1.27535211502406,-13852.9755180731
