mode_ind,sc3_y2017,av_par_car,av_par_act,av_kid_car,av_kid_act,sc3_log_inc_k,sc3_veh_per_driver,sc3_non_work_dad,sc3_non_work_mom,sc3_age,sc3_female,sc3_has_lil_sib,sc3_has_big_sib,log_distance,sc3_log_density
17,0.1,1,1,1,1,0.49236239171066265,0.1,0,0.1,1,0.1,0.1,0,-0.06187540371808753,0.07313220387090301
18,0.1,1,1,1,1,0.49236239171066265,0.1,0,0.1,0.9,0.1,0.1,0,-1.2517634681622845,0.08006367567650247
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,1.2,0.1,0,0,-0.08992470752798701,0.08006367567650247
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0.1,1.1,0.1,0.1,0,-0.3229638865964207,0.09740968623038354
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,0.8,0.1,0,0,0.0980337402713654,0.09740968623038354
18,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,0.9,0.1,0,0,-1.2310014767138553,0.08853665428037451
28,0.1,1,1,1,1,0.5639634988165727,0,0,0,0.9,0,0.1,0.01,-1.523260216193048,0.10308952660644292
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0.1,1.1,0.1,0,0,0.08065790301745454,0.08006367567650247
28,0.1,1,1,1,1,0.3749504075930371,0.2,0,0,1,0,0,0,-0.9493305859523552,0.03912023005428146
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,1.4,0,0.1,0,-0.9623346703755619,0.07313220387090301
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,1.2,0,0.1,0.01,-0.9649559038554361,0.07313220387090301
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,1,0,0,0.01,-0.9649559038554361,0.07313220387090301
18,0.1,1,1,1,1,0.16094379124341002,0,0,0.1,0.9,0.1,0,0,-1.0244328904938582,0.09740968623038354
17,0.1,1,1,1,1,0.4722953221644475,0.2,0,0.1,1.2,0.1,0.1,0,-0.6254885320861304,0.09740968623038354
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,0.7,0.1,0.1,0,0.2151113796169455,0.08853665428037451
17,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,0.7,0.1,0,0.01,0.02078253918252841,0.09740968623038354
17,0.1,1,1,1,1,0.44716387933635693,0.15,0,0,0.8,0.1,0.1,0,0.10975086395911929,0.08853665428037451
18,0.1,1,1,1,1,0.3749504075930371,0.1,0.1,0,1,0.1,0,0.01,-1.1457038962019601,0.08006367567650247
17,0.1,1,1,1,1,0.5164785973923515,0.1,0,0,1.3,0.1,0,0.01,0.19309662996191315,0.08006367567650247
17,0.1,1,1,1,1,0.16094379124341002,0.1,0,0,1,0,0,0,-0.3011050927839216,0.08853665428037451
17,0.1,1,1,1,1,0.34011973816621555,0.2,0,0,1.4,0,0,0,-1.018877320649256,0.08853665428037451
18,0.1,1,1,1,1,0.5639634988165727,0.1,0,0.1,0.9,0,0,0.01,-0.6033064765601558,0.08006367567650247
17,0.1,1,1,1,1,0.34011973816621555,0.16666666666666669,0,0,1.1,0.1,0,0,0.14323416808590775,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,1.3,0.1,0,0,-0.008032171697264267,0.08006367567650247
17,0.1,1,1,1,1,0.2995732273553991,0.05,0.1,0,1.3,0,0,0,-0.28634962721800233,0.08853665428037451
17,0.1,1,1,1,1,0.2995732273553991,0.05,0.1,0,1.3,0,0,0,-0.28634962721800233,0.08853665428037451
18,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,1.2,0.1,0,0,-0.1438703704197019,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0.1,0,0.8,0,0,0,-0.7133498878774648,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0.1,1.2,0.1,0,0.01,-1.0729445419195318,0.08006367567650247
28,0.1,1,1,1,1,0.4135166556742356,0.2,0,0,0.9,0,0.1,0,-1.0729445419195318,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.075,0,0,1.1,0,0.1,0.01,-0.25489224962879004,0.06620073206530357
17,0.1,1,1,1,1,0.4722953221644475,0.075,0,0,0.8,0,0.1,0.01,-0.25489224962879004,0.06620073206530357
18,0.1,1,1,1,1,0.49236239171066265,0.1,0,0,0.9,0,0.1,0,0.14842000511827322,0.08006367567650247
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0.1,1,0.1,0,0.01,-0.807436326962073,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,1.3,0,0,0.01,0.08617769624105241,0.08853665428037451
17,0.1,1,1,1,1,0.3749504075930371,0.1,0.1,0.1,1.3,0.1,0,0,0.16974277458709455,0.08853665428037451
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,0.7,0.1,0.1,0,0.002995508979798371,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,0.9,0,0,0.01,0.05732506661926935,0.07313220387090301
28,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,0.7,0.1,0.1,0,-2.3434070875143007,0.07313220387090301
17,0.1,1,1,1,1,0.3749504075930371,0.1,0,0.1,0.9,0,0,0,0.10526051065749294,0.08853665428037451
17,0.1,1,1,1,1,0.2995732273553991,0.1,0.1,0.1,0.8,0,0,0,-0.41400143913045073,0.08853665428037451
17,0.1,1,1,1,1,0.3749504075930371,0.06666666666666667,0,0,0.8,0.1,0.1,0.01,0.10526051065749294,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,1.1,0,0,0.01,-0.09541018480465818,0.08853665428037451
28,0.1,1,1,1,1,0.5164785973923515,0.1,0,0,0.9,0,0.1,0.01,-0.15082288973458366,0.08853665428037451
17,0.1,1,1,1,1,0.5164785973923515,0.1,0,0,0.7,0.1,0,0.01,-0.14850000831844395,0.08853665428037451
17,0.1,1,1,1,1,0.49236239171066265,0.2,0,0,0.8,0,0.1,0,-0.3812604194113469,0.08006367567650247
28,0.1,1,1,1,1,0.49236239171066265,0.1,0,0,1.1,0,0,0.01,0.014888612493750559,0.08006367567650247
18,0.1,1,1,1,1,0.34011973816621555,0.2,0,0.1,1.1,0.1,0,0.01,-0.1827216368152944,0.10308952660644292
28,0.1,1,1,1,1,0.4135166556742356,0.1,0,0.1,1.1,0,0.1,0,-0.7657178733947807,0.09740968623038354
28,0.1,1,1,1,1,0.4135166556742356,0.1,0,0.1,0.9,0.1,0,0.01,-0.7657178733947807,0.09740968623038354
18,0.1,1,1,1,1,0.25257286443082555,0.075,0,0.1,1.3,0.1,0,0,0.0695260626486103,0.08853665428037451
17,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,0.8,0.1,0,0,0.16974277458709455,0.06620073206530357
28,0.1,1,1,1,1,0.49236239171066265,0.15,0,0,1.1,0,0.1,0.01,-0.941608539858445,0.05703782474656201
27,0.1,1,1,1,1,0.4135166556742356,0.2,0,0,1.1,0,0.1,0,-0.2970592342643779,0.08006367567650247
27,0.1,1,1,1,1,0.4135166556742356,0.2,0,0,0.9,0,0,0.01,-0.2957142441490452,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,0.8,0.1,0,0,-0.8746690571833357,0.08853665428037451
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,1.3,0,0,0.01,0.1839868361130158,0.08006367567650247
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0.1,0.7,0.1,0,0,-0.6753072624316143,0.08853665428037451
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,1,0.1,0,0.01,-0.18152187662339034,0.08006367567650247
28,0.1,1,1,1,1,0.3749504075930371,0.1,0.1,0.1,0.9,0,0,0.01,-0.3930425881096072,0.08853665428037451
28,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,1.2,0.1,0,0,-0.7507762933965817,0.07313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,0.7,0,0,0,-0.6772738314036552,0.07313220387090301
18,0.1,1,1,1,1,0.16094379124341002,0,0,0.1,0.9,0,0.1,0.01,0.07045846364856137,0.08853665428037451
17,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,1,0.1,0,0.01,-0.3092462503676215,0.08853665428037451
27,0.1,1,1,1,1,0.4722953221644475,0.25,0,0,1.3,0,0,0.01,-0.44785082460460224,0.06620073206530357
17,0.1,1,1,1,1,0.4135166556742356,0.05,0,0,1,0,0,0.01,0.014888612493750559,0.08853665428037451
28,0.1,1,1,1,1,0.44716387933635693,0.05,0,0,1.1,0,0.1,0.01,-0.30381145438166457,0.08853665428037451
28,0.1,1,1,1,1,0.44716387933635693,0.05,0,0,1,0,0,0.01,-0.30381145438166457,0.08853665428037451
28,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,1.1,0.1,0,0,-0.9675840262617056,0.08853665428037451
28,0.1,1,1,1,1,0.5639634988165727,0.15,0,0,1.4,0.1,0.1,0,-0.320205264157341,0.08006367567650247
28,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,1.3,0,0,0,-0.7256703722655053,0.09740968623038354
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,1.3,0.1,0.1,0,-0.09431067947124129,0.03912023005428146
27,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,0.7,0,0.1,0,-0.11991029667255755,0.08853665428037451
17,0.1,1,1,1,1,0.3749504075930371,0.1,0,0,1,0,0.1,0,-0.15315117949417478,0.03912023005428146
17,0.1,1,1,1,1,0.3749504075930371,0.1,0,0,0.8,0,0.1,0.01,-0.15315117949417478,0.03912023005428146
17,0.1,1,1,1,1,0.49236239171066265,0.1,0,0.1,0.8,0.1,0.1,0,-1.0078579253996456,0.08006367567650247
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,0.8,0.1,0.1,0.01,0.19474407679251185,0.08006367567650247
17,0.1,1,1,1,1,0.49236239171066265,0.1,0,0,0.9,0.1,0.1,0,-0.1972321695297089,0.08006367567650247
17,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,1,0.1,0.1,0.01,-0.579818495252942,0.07313220387090301
17,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,0.8,0,0,0.01,-0.579818495252942,0.07313220387090301
18,0.1,1,1,1,1,0.5164785973923515,0.075,0.1,0,0.9,0,0.1,0,-0.5673959752543851,0.08853665428037451
18,0.1,1,1,1,1,0.5164785973923515,0.075,0.1,0,0.7,0,0.1,0.01,-0.5673959752543851,0.08853665428037451
27,0.1,1,1,1,1,0.2995732273553991,0.1,0,0.1,1,0,0.1,0,-0.23067181773500128,0.09740968623038354
27,0.1,1,1,1,1,0.2995732273553991,0.1,0,0.1,0.8,0,0,0.01,-0.23067181773500128,0.09740968623038354
17,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,1.3,0.1,0,0.01,-0.7830718880879323,0.08006367567650247
28,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,1.3,0.1,0,0.01,-1.155182640156504,0.08006367567650247
17,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,1.4,0,0.1,0,-0.7830718880879323,0.08006367567650247
28,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,1.4,0,0.1,0,-1.155182640156504,0.08006367567650247
18,0.1,1,1,1,1,0.2995732273553991,0,0,0.1,0.8,0,0,0,-3.3524072174927233,0.07313220387090301
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,0.8,0,0,0,-0.31608154697347896,0.06620073206530357
17,0.1,1,1,1,1,0.49236239171066265,0.1,0,0,0.7,0.1,0,0,-0.44316697529217586,0.06620073206530357
17,0.1,1,1,1,1,0.5639634988165727,0.1,0,0.1,1.1,0,0.1,0,-0.20948722486672405,0.08006367567650247
28,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,1,0.1,0,0.01,-2.703062659591171,0.08853665428037451
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,0.9,0.1,0.1,0,-0.5412848312506993,0.08853665428037451
17,0.1,1,1,1,1,0.49236239171066265,0.13333333333333333,0.1,0.1,1.1,0,0.1,0,-0.36816932336446756,0.06620073206530357
17,0.1,1,1,1,1,0.49236239171066265,0.13333333333333333,0.1,0.1,1,0,0,0.01,-0.36816932336446756,0.06620073206530357
17,0.1,1,1,1,1,0.49236239171066265,0.1,0.1,0,1,0,0,0,-0.5499130124740376,0.05703782474656201
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,0.8,0,0,0.01,-0.07042246429654582,0.08006367567650247
27,0.1,1,1,1,1,0.5164785973923515,0.2,0,0,1.3,0,0,0.01,-0.22690060019192196,0.03912023005428146
17,0.1,1,1,1,1,0.3749504075930371,0.1,0,0,1.3,0,0,0,0.12486898204586927,0.08853665428037451
18,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,0.7,0,0,0.01,-0.9014021193804044,0.08853665428037451
18,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,1,0.1,0.1,0.01,-0.9014021193804044,0.08853665428037451
18,0.1,1,1,1,1,0.5164785973923515,0.1,0,0.1,0.9,0.1,0,0,-1.6766466621275504,0.08853665428037451
28,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,1.3,0.1,0.1,0,0.08250122151174377,0.08006367567650247
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0.1,0.8,0,0,0,-0.5447271754416722,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0.1,0.8,0.1,0,0,-0.6851790109107684,0.08853665428037451
17,0.1,1,1,1,1,0.49236239171066265,0.1,0,0,1,0.1,0,0,-0.4780358009429998,0.09740968623038354
18,0.1,1,1,1,1,0.2995732273553991,0,0,0,0.9,0,0,0.01,-0.08229524272683016,0.08853665428037451
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0.1,0.7,0.1,0.1,0,-0.07257069283483537,0.08853665428037451
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,1.1,0,0.1,0,-0.42617814970570594,0.07313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,1.1,0,0.1,0,-0.4557063245449111,0.07313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,0.9,0,0.1,0.01,-0.4557063245449111,0.07313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,0.7,0.1,0.1,0.01,-0.42617814970570594,0.07313220387090301
17,0.1,1,1,1,1,0.5639634988165727,0.06666666666666667,0,0,1.3,0.1,0.1,0.01,0.18148787604537725,0.07313220387090301
28,0.1,1,1,1,1,0.5164785973923515,0.1,0,0,1.1,0,0.1,0,-0.791863153499103,0.08006367567650247
28,0.1,1,1,1,1,0.5164785973923515,0.1,0,0,1.1,0,0.1,0,-0.789658080940789,0.08006367567650247
28,0.1,1,1,1,1,0.5164785973923515,0.1,0,0,0.9,0,0,0.01,-0.789658080940789,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,0.8,0,0,0,0.14323416808590775,0.06620073206530357
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,0.8,0,0,0,0.14323416808590775,0.06620073206530357
17,0.1,1,1,1,1,0.4722953221644475,0.15,0,0,1,0,0.1,0,-0.038740828316430595,0.08853665428037451
17,0.1,1,1,1,1,0.4722953221644475,0.15,0,0,0.7,0.1,0,0.01,-0.038740828316430595,0.08853665428037451
28,0.1,1,1,1,1,0.4135166556742356,0.15,0,0,1,0,0,0,-2.0874737133771,0.08853665428037451
28,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,1.2,0.1,0,0.01,-0.2783920255446883,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.4,0,0,1.3,0,0.1,0,0.18564934688662926,0.07313220387090301
17,0.1,1,1,1,1,0.3749504075930371,0.1,0,0,1.1,0.1,0.1,0,-0.47965000629754095,0.08853665428037451
17,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,1.1,0,0.1,0,-0.13238918804574562,0.07313220387090301
17,0.1,1,1,1,1,0.25257286443082555,0.1,0,0,1.1,0,0,0.01,-0.14618251017808145,0.09740968623038354
28,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,0.9,0,0,0.01,-0.8416471888783893,0.08853665428037451
28,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,1,0.1,0,0.01,-1.3547956940605197,0.08006367567650247
27,0.1,1,1,1,1,0.3749504075930371,0.2,0,0,0.8,0.1,0.1,0,-0.027371196796132015,0.08006367567650247
17,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,0.8,0.1,0.1,0,0.005982071677547469,0.07313220387090301
28,0.1,1,1,1,1,0.3749504075930371,0.1,0,0,1.2,0.1,0,0,-0.22564668153232822,0.08853665428037451
28,0.1,1,1,1,1,0.2995732273553991,0.04,0.1,0.1,1.4,0.1,0.1,0.01,0.1773090149704103,0.08006367567650247
28,0.1,1,1,1,1,0.2995732273553991,0.04,0.1,0.1,1.2,0,0,0.01,0.03825871211709027,0.08006367567650247
17,0.1,1,1,1,1,0.5164785973923515,0.1,0,0,0.9,0,0.1,0,-0.21072103131565253,0.08853665428037451
17,0.1,1,1,1,1,0.3749504075930371,0.1,0,0.1,0.9,0,0.1,0,-1.8643301620628905,0.08853665428037451
17,0.1,1,1,1,1,0.16094379124341002,0.1,0,0,1.2,0.1,0.1,0,-0.4462871026284195,0.08006367567650247
17,0.1,1,1,1,1,0.16094379124341002,0.1,0,0,1,0,0,0.01,-0.4462871026284195,0.08006367567650247
17,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,0.9,0,0,0.01,-0.8627499649461253,0.08853665428037451
18,0.1,1,1,1,1,0.2995732273553991,0.2,0,0.1,0.9,0,0,0,-1.1026203100656484,0.08006367567650247
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,1,0.1,0.1,0,0.14928170271575447,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0.1,0.9,0,0.1,0,0.09531017980432493,0.08853665428037451
17,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,1.1,0.1,0,0.01,-0.09431067947124129,0.07313220387090301
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0.1,1,0,0,0.01,-0.9288695140810151,0.07313220387090301
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0.1,1,0,0,0.01,-0.9288695140810151,0.07313220387090301
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,0.8,0,0,0,-0.8255363686056909,0.08853665428037451
28,0.1,1,1,1,1,0.25257286443082555,0.075,0,0.1,1.1,0.1,0,0.01,-0.6753072624316143,0.08853665428037451
27,0.1,1,1,1,1,0.4722953221644475,0.15,0,0,0.8,0.1,0.1,0,-0.7592869830644903,0.05703782474656201
17,0.1,1,1,1,1,0.34011973816621555,0.05,0,0,0.9,0,0,0.01,-1.8018098050815563,0.08853665428037451
17,0.1,1,1,1,1,0.44716387933635693,0.05,0.1,0.1,1.4,0,0.1,0,-0.5041810810473222,0.08853665428037451
17,0.1,1,1,1,1,0.44716387933635693,0.05,0.1,0.1,0.9,0.1,0,0.01,-0.45098562340997367,0.08853665428037451
28,0.1,1,1,1,1,0.4135166556742356,0.1,0,0.1,1.4,0.1,0.1,0.01,-2.234926444520231,0.08853665428037451
28,0.1,1,1,1,1,0.4135166556742356,0.1,0,0.1,0.9,0,0,0.01,-0.7174398731289899,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0.1,0.1,1,0.1,0,0,0.1301506844650451,0.10308952660644292
17,0.1,1,1,1,1,0.4135166556742356,0.1,0.1,0.1,1.1,0,0,0,0.20130685670503537,0.08853665428037451
17,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,1.1,0.1,0,0.01,-0.6273594400219421,0.06620073206530357
18,0.1,1,1,1,1,0.44716387933635693,0.1,0,0.1,0.9,0,0,0,-0.3915622029391729,0.08853665428037451
28,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,1.3,0.1,0,0.01,-0.7635696448564911,0.08006367567650247
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,1.1,0,0,0,0.02273948696948934,0.07313220387090301
28,0.1,1,1,1,1,0.5164785973923515,0.2,0,0,1.3,0.1,0.1,0.01,-0.16134315040876293,0.08853665428037451
28,0.1,1,1,1,1,0.5164785973923515,0.2,0,0,1.1,0,0,0.01,-0.16134315040876293,0.08853665428037451
28,0.1,1,1,1,1,0.5639634988165727,0.15,0,0,1.2,0,0.1,0,-0.13353139262452263,0.08853665428037451
17,0.1,1,1,1,1,0.25257286443082555,0.1,0.1,0.1,0.8,0,0.1,0,-0.5942072327050416,0.06620073206530357
17,0.1,1,1,1,1,0.34011973816621555,0.1,0,0.1,0.8,0,0.1,0,-0.12783337150988489,0.08006367567650247
27,0.1,1,1,1,1,0.44716387933635693,0.1,0,0,0.7,0,0.1,0,0.017839918128331016,0.07313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.1,0.1,0,0.9,0,0.1,0,0.017839918128331016,0.08853665428037451
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0.1,1.1,0,0.1,0.01,-0.23067181773500128,0.08853665428037451
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0.1,0.8,0,0.1,0.01,-0.23067181773500128,0.08853665428037451
17,0.1,1,1,1,1,0.5164785973923515,0.15,0,0,1.1,0.1,0.1,0,0.042101176018635326,0.08006367567650247
17,0.1,1,1,1,1,0.5164785973923515,0.15,0,0,0.9,0,0,0.01,0.042101176018635326,0.08006367567650247
28,0.1,1,1,1,1,0.44716387933635693,0.3,0,0,1.4,0,0,0,0.17814618538347404,0.05703782474656201
17,0.1,1,1,1,1,0.34011973816621555,0.2,0,0.1,1.2,0.1,0,0.01,-0.3768776512562517,0.08853665428037451
28,0.1,1,1,1,1,0.4135166556742356,0.1,0.1,0,1.4,0,0,0,0.08709470685093373,0.08006367567650247
17,0.1,1,1,1,1,0.4135166556742356,0.15,0,0.1,0.7,0,0.1,0,-0.9493305859523552,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,1,0,0.1,0,-0.5638748448558062,0.08006367567650247
27,0.1,1,1,1,1,0.4722953221644475,0.1,0,0,0.8,0.1,0,0.01,-0.4700036292457356,0.08853665428037451
17,0.1,1,1,1,1,0.5164785973923515,0.15,0,0,0.7,0,0.1,0,0.1881379421153945,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.06666666666666667,0,0.1,0.9,0.1,0,0.01,-0.5621189181535413,0.08006367567650247
17,0.1,1,1,1,1,0.44716387933635693,0.1,0,0.1,1,0.1,0,0.01,-0.491022996469811,0.06620073206530357
17,0.1,1,1,1,1,0.2995732273553991,0.1,0,0,1.4,0.1,0,0,-0.04290750101127655,0.08853665428037451
17,0.1,1,1,1,1,0.34011973816621555,0.06666666666666667,0.1,0.1,1.2,0.1,0,0.01,-0.6792442753909539,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.15,0,0,0.9,0,0,0,-1.1874435023747254,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,0.9,0.1,0,0,0.2143046026470055,0.06620073206530357
18,0.1,1,1,1,1,0.4135166556742356,0.2,0,0.1,1.1,0.1,0.1,0,-1.7719568419318752,0.06620073206530357
17,0.1,1,1,1,1,0.3749504075930371,0.05,0,0.1,1.4,0,0,0,-1.1615520884419839,0.09740968623038354
28,0.1,1,1,1,1,0.5164785973923515,0.1,0,0,1,0.1,0,0,-0.5058380822549516,0.08853665428037451
27,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,0.9,0.1,0,0.01,-0.780886094867952,0.08853665428037451
28,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,1,0.1,0.1,0,-0.4185503476568198,0.08006367567650247
28,0.1,1,1,1,1,0.5639634988165727,0.1,0,0,0.7,0,0,0.01,-0.715392789507265,0.08006367567650247
27,0.1,1,1,1,1,0.34011973816621555,0.2,0,0,0.9,0.1,0.1,0,-0.36816932336446756,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,0.9,0.1,0,0,-0.03252319170556006,0.06620073206530357
17,0.1,1,1,1,1,0.34011973816621555,0.1,0,0.1,1.2,0,0.1,0,-0.2997546536860502,0.08006367567650247
28,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,1.4,0.1,0,0,-0.21072103131565253,0.08006367567650247
28,0.1,1,1,1,1,0.2995732273553991,0.1,0,0,1,0,0.1,0,-0.5905905922348531,0.07313220387090301
17,0.1,1,1,1,1,0.34011973816621555,0.1,0,0.1,0.8,0.1,0.1,0,-0.916290731874155,0.08006367567650247
17,0.1,1,1,1,1,0.5164785973923515,0.1,0,0.1,1.3,0,0.1,0.01,-0.5395680926316447,0.09740968623038354
17,0.1,1,1,1,1,0.4135166556742356,0.06666666666666667,0,0.1,1.3,0.1,0,0,-0.24334625863172918,0.08006367567650247
17,0.1,1,1,1,1,0.4135166556742356,0.1,0.1,0.1,1.2,0.1,0.1,0,-0.24590053843682594,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0.1,0.1,0.9,0,0,0.01,-0.24590053843682594,0.08853665428037451
17,0.1,1,1,1,1,0.49236239171066265,0.1,0,0,1.2,0.1,0,0.01,0.10436001532424286,0.09740968623038354
18,0.1,1,1,1,1,0.44716387933635693,0.1,0.1,0,0.9,0,0,0.01,-3.170085660698769,0.08006367567650247
17,0.1,1,1,1,1,0.5164785973923515,0.1,0,0,0.7,0,0.1,0,-0.4588658848352796,0.08006367567650247
18,0.1,1,1,1,1,0.4135166556742356,0.125,0,0,0.8,0.1,0,0.01,-0.5709295478356962,0.08006367567650247
28,0.1,1,1,1,1,0.4135166556742356,0.125,0,0,0.9,0.1,0.1,0.01,-0.5709295478356962,0.08006367567650247
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,1,0,0,0,-1.2765434971607714,0.08006367567650247
17,0.1,1,1,1,1,0.4722953221644475,0.05,0,0,1.2,0.1,0,0.01,-0.11878353598996698,0.08006367567650247
17,0.1,1,1,1,1,0.5639634988165727,0.1,0,0.1,0.8,0.1,0.1,0,-0.7339691750802004,0.08853665428037451
27,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,0.8,0,0,0,-0.07688104433595762,0.08006367567650247
28,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,1,0,0.1,0,-1.324258970200438,0.08006367567650247
28,0.1,1,1,1,1,0.34011973816621555,0.1,0,0,0.8,0.1,0,0.01,-1.3280254529959148,0.08006367567650247
18,0.1,1,1,1,1,0.16094379124341002,0,0,0.1,0.9,0.1,0,0.01,-0.38272562113867487,0.08853665428037451
18,0.1,1,1,1,1,0.16094379124341002,0,0,0.1,1,0,0.1,0.01,-0.38272562113867487,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,1.4,0.1,0,0,0.11955923505763925,0.08853665428037451
17,0.1,1,1,1,1,0.2995732273553991,0.05,0,0,1.4,0,0.1,0,-0.014098924379501648,0.08853665428037451
17,0.1,1,1,1,1,0.2995732273553991,0.05,0,0,1,0,0.1,0.01,0.036331929247390204,0.08853665428037451
17,0.1,1,1,1,1,0.2995732273553991,0.05,0,0,0.7,0,0,0.01,0.036331929247390204,0.08853665428037451
17,0.1,1,1,1,1,0.4135166556742356,0.1,0,0,0.8,0,0,0.01,-0.6348782724359695,0.08006367567650247
17,0.1,1,1,1,1,0.49236239171066265,0.1,0,0,1.2,0.1,0,0.01,-0.11204950380862289,0.06620073206530357
17,0.1,1,1,1,1,0.5164785973923515,0.15,0,0,1.2,0.1,0.1,0,-0.7787050689215919,0.03912023005428146
17,0.1,1,1,1,1,0.5164785973923515,0.15,0,0,0.8,0.1,0,0.01,-0.7787050689215919,0.03912023005428146
