mode_ind,sc2_y2017,av_par_car,av_par_act,av_kid_car,av_kid_act,sc2_log_inc_k,sc2_veh_per_driver,sc2_non_work_dad,sc2_non_work_mom,sc2_age,sc2_female,sc2_has_lil_sib,sc2_has_big_sib,log_distance,sc2_log_density
17,0.1,1,1,1,1,0.2995732273553991,0.01,0,0.1,1.3,0,0.1,0,-0.0010005003335835344,0.885366542803745
17,0.1,1,1,1,1,0.2995732273553991,0.01,0,0.1,1.2,0.1,0.1,0.1,0.1327811112338184,0.885366542803745
17,0.1,1,1,1,1,0.2995732273553991,0.01,0,0.1,1.4,0,0.1,0,-0.2691874898156165,0.8006367567650245
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,0.7,0,0,0,-0.1839228381609285,0.6620073206530356
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.9,0,0,0,0.07881118042428985,0.8006367567650245
18,0.1,1,1,1,1,0.4135166556742356,0.005,0,0,0.8,0.1,0,0,-0.2984060358147566,0.8006367567650245
18,0.1,1,1,1,1,0.4722953221644475,0.015,0,0.1,0.7,0,0.1,0,-0.8698843590599994,0.8006367567650245
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,0.9,0,0.1,0.1,0.19721016928770527,0.57037824746562
28,0.1,1,1,1,1,0.4722953221644475,0.015,0,0,1.1,0,0.1,0,-1.313043899380298,0.885366542803745
17,0.1,1,1,1,1,0.2995732273553991,0.01,0,0,1,0,0,0,-0.49265831981054176,0.885366542803745
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0.1,1.3,0.1,0,0,-0.23445731121448313,0.7313220387090301
18,0.1,1,1,1,1,0.49236239171066265,0.015,0.1,0.1,0.7,0.1,0,0,-1.5186835491656363,0.9740968623038354
28,0.1,1,1,1,1,0.16094379124341002,0.01,0.1,0.1,1.3,0,0,0,-1.3205066205818874,0.9740968623038354
18,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,0.8,0.1,0,0,-1.2207799226423173,0.9740968623038354
28,0.1,1,1,1,1,0.16094379124341002,0.01,0.1,0.1,1.2,0,0,0,-1.523260216193048,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,0.7,0.1,0,0,-0.27575350158650713,0.8006367567650245
17,0.1,1,1,1,1,0.5639634988165727,0.02,0,0.1,1,0.1,0.1,0,-0.2131932204610416,0.7313220387090301
27,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.2,0,0.1,0,-0.12216763397420753,0.8006367567650245
18,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,0.7,0,0.1,0,-0.5727010274840783,0.3912023005428146
17,0.1,1,1,1,1,0.4135166556742356,0.015,0,0.1,1.1,0.1,0.1,0.1,0.1327811112338184,0.885366542803745
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0.1,1,0.1,0.1,0,-0.36528331847533263,0.7313220387090301
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1.3,0,0.1,0,0.08157998699242285,0.57037824746562
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1.3,0.1,0,0.1,-0.49265831981054176,0.885366542803745
17,0.1,1,1,1,1,0.3749504075930371,0.02,0,0,1.2,0.1,0.1,0,-0.11878353598996698,0.8006367567650245
17,0.1,1,1,1,1,0.3749504075930371,0.02,0,0,1,0,0,0.1,-0.11878353598996698,0.8006367567650245
18,0.1,1,1,1,1,0.5164785973923515,0.01,0,0.1,0.8,0.1,0.1,0.1,-0.11541085151132773,0.7313220387090301
17,0.1,1,1,1,1,0.5639634988165727,0.02,0,0.1,1.4,0,0,0,0.16296882827813972,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1,0.1,0,0.1,0.11422114409002286,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1,0.1,0,0.1,0.11422114409002286,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.9,0,0.1,0,-0.033556783528842754,0.8006367567650245
18,0.1,1,1,1,1,0.2995732273553991,0.01,0.1,0.1,0.8,0,0,0.1,-0.9675840262617056,0.57037824746562
28,0.1,1,1,1,1,0.3749504075930371,0.015,0,0,1.1,0,0.1,0,-1.152013065395225,0.3912023005428146
28,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1.3,0,0.1,0.1,0.07325046173959274,0.885366542803745
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,1,0,0.1,0,-0.4307829160924542,0.8006367567650245
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,0.8,0,0.1,0,0.19803085049913455,0.7313220387090301
18,0.1,1,1,1,1,0.5639634988165727,0.015,0,0.1,0.9,0,0.1,0,-0.28103752973311236,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0.1,0.1,1.1,0.1,0.1,0,-0.20702416943432653,0.57037824746562
17,0.1,1,1,1,1,0.4722953221644475,0.01,0.1,0.1,0.9,0,0,0.1,-0.20702416943432653,0.57037824746562
28,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1.2,0,0.1,0,-0.20825493882045903,0.8006367567650245
28,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1,0.1,0,0.1,-1.1457038962019601,0.8006367567650245
17,0.1,1,1,1,1,0.4722953221644475,0,0,0,0.8,0,0,0,-1.2837377727947985,0.885366542803745
28,0.1,1,1,1,1,0.5639634988165727,0.005,0,0.1,1.2,0.1,0,0,-0.0020020026706730793,0.885366542803745
28,0.1,1,1,1,1,0.5639634988165727,0.005,0,0.1,1.2,0.1,0,0,-0.0020020026706730793,0.885366542803745
18,0.1,1,1,1,1,0.44716387933635693,0.005,0,0,0.8,0,0.1,0,-0.8818893051568227,0.6620073206530356
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0.1,0.8,0,0.1,0,-0.07042246429654582,0.7313220387090301
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1,0,0,0.1,0.20701416938432612,0.885366542803745
28,0.1,1,1,1,1,0.34011973816621555,0.015,0,0,1.2,0.1,0.1,0,-0.2231435513142097,0.8006367567650245
28,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1.1,0.1,0.1,0,-0.7852624694677509,0.8006367567650245
27,0.1,1,1,1,1,0.16094379124341002,0.006666666666666666,0,0.1,1.4,0.1,0,0,0.21752781252857414,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.8,0.1,0.1,0,-0.4877603508349946,0.8006367567650245
28,0.1,1,1,1,1,0.3749504075930371,0.015,0,0,0.9,0.1,0,0.1,-0.33547273628812946,0.7313220387090301
28,0.1,1,1,1,1,0.3749504075930371,0.015,0,0,1,0,0.1,0.1,-0.33547273628812946,0.7313220387090301
17,0.1,1,1,1,1,0.3749504075930371,0.015,0,0,1,0,0,0,-0.11878353598996698,0.9740968623038354
17,0.1,1,1,1,1,0.4135166556742356,0.015,0,0.1,1.1,0.1,0,0.1,-0.03770186718401153,0.8006367567650245
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,1.4,0.1,0.1,0,0.18564934688662926,0.885366542803745
18,0.1,1,1,1,1,0.44716387933635693,0.01,0.1,0,0.9,0,0,0.1,-0.17793120849266178,0.8006367567650245
28,0.1,1,1,1,1,0.5164785973923515,0.013333333333333332,0,0,1.4,0,0.1,0,-0.8533159327127666,0.7313220387090301
27,0.1,1,1,1,1,0.5164785973923515,0.013333333333333332,0,0,1.1,0,0,0.1,0.07603468627599758,0.7313220387090301
27,0.1,1,1,1,1,0.5164785973923515,0.015,0,0,0.8,0,0,0.1,0.1881379421153945,0.57037824746562
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,0.8,0.1,0.1,0,0.07881118042428985,0.8006367567650245
17,0.1,1,1,1,1,0.3749504075930371,0.003333333333333333,0,0,1,0.1,0,0.1,-0.5656338602609858,0.8006367567650245
18,0.1,1,1,1,1,0.16094379124341002,0.01,0,0.1,0.8,0.1,0,0.1,-1.287354413264987,0.885366542803745
28,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,1.4,0,0,0.1,-0.7277386253295643,1.0308952660644293
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,0.7,0,0,0,0.16889853646181388,0.885366542803745
28,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,1.2,0,0.1,0,-0.6733445532637656,0.885366542803745
28,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,1,0.1,0,0.1,-0.6733445532637656,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.02,0,0,1.3,0,0.1,0,-0.8651224452997557,0.885366542803745
17,0.1,1,1,1,1,0.2995732273553991,0.003333333333333333,0.1,0.1,1.4,0,0,0,0.20130685670503537,0.6620073206530356
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1,0.1,0,0.1,-0.0030045090202987243,0.8006367567650245
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0.1,0.9,0.1,0,0,-0.1210383283770561,0.8006367567650245
18,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.7,0,0,0,-0.3340751120214915,0.885366542803745
17,0.1,1,1,1,1,0.16094379124341002,0,0,0.1,0.8,0.1,0.1,0,-0.1960148839259572,0.8006367567650245
17,0.1,1,1,1,1,0.3749504075930371,0.01,0.1,0,1,0,0,0,-0.3841929728326246,0.7313220387090301
17,0.1,1,1,1,1,0.16094379124341002,0.01,0,0.1,0.8,0.1,0.1,0.1,0.04305948946044701,0.9740968623038354
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,1.2,0,0.1,0,-0.19116050546115904,0.8006367567650245
18,0.1,1,1,1,1,0.3749504075930371,0.01,0,0.1,1.4,0.1,0.1,0,-2.7333680090865,0.3912023005428146
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.8,0,0.1,0,-0.1660545843300827,0.6620073206530356
18,0.1,1,1,1,1,0.44716387933635693,0.01,0.1,0,1,0.1,0.1,0.1,-0.27049724769768,0.9740968623038354
17,0.1,1,1,1,1,0.44716387933635693,0.02,0,0,1,0.1,0,0.1,-0.20702416943432653,0.8006367567650245
17,0.1,1,1,1,1,0.4135166556742356,0.0075,0.1,0.1,1.2,0,0.1,0,-0.2206466711156225,0.7313220387090301
17,0.1,1,1,1,1,0.4135166556742356,0.0075,0.1,0.1,1.1,0.1,0.1,0.1,-0.2206466711156225,0.7313220387090301
28,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1.3,0.1,0,0.1,-0.43695577519953516,0.885366542803745
28,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,1.3,0,0,0.1,-0.43695577519953516,0.885366542803745
27,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,0.7,0,0.1,0,-0.9137938516755678,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,0.8,0.1,0,0.1,0.16126814759612232,0.8006367567650245
28,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,1.4,0.1,0,0.1,-2.551046452292545,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1.1,0.1,0.1,0,-0.9834994815676051,0.7313220387090301
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.8,0.1,0,0.1,-0.9834994815676051,0.7313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.7,0.1,0.1,0,-0.5709295478356962,0.7313220387090301
28,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,1.1,0.1,0.1,0,-0.29437106060257756,0.885366542803745
28,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,0.9,0,0.1,0.1,-0.29437106060257756,0.885366542803745
18,0.1,1,1,1,1,0.2995732273553991,0.01,0,0,0.7,0,0,0,-0.5780343734594406,0.8006367567650245
18,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,0.7,0,0,0,-1.40649706843741,0.885366542803745
27,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,1.1,0.1,0,0,-0.07688104433595762,0.7313220387090301
28,0.1,1,1,1,1,0.4135166556742356,0.015,0,0,0.9,0,0.1,0,-0.816445396904439,0.3912023005428146
18,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,0.9,0,0,0,-0.34672461308556435,0.8006367567650245
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,0.8,0.1,0.1,0,-0.4992264879226388,0.8006367567650245
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,0.7,0.1,0,0,-0.03252319170556006,0.8006367567650245
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,1.2,0.1,0,0.1,-0.527632742082372,0.8006367567650245
17,0.1,1,1,1,1,0.5639634988165727,0.015,0,0,1.1,0.1,0.1,0,-0.1827216368152944,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.015,0,0,0.9,0.1,0,0.1,-0.1827216368152944,0.885366542803745
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,1.3,0.1,0.1,0.1,-0.7298111649315367,0.8006367567650245
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,1.2,0.1,0,0.1,-0.7298111649315367,0.8006367567650245
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,0.8,0,0.1,0,-0.8096809968158968,0.8006367567650245
17,0.1,1,1,1,1,0.34011973816621555,0.006666666666666666,0,0.1,0.9,0.1,0,0.1,-0.5141645250315053,0.57037824746562
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.7,0,0.1,0,-1.5005835075220182,0.6620073206530356
18,0.1,1,1,1,1,0.2995732273553991,0.01,0,0,1,0,0,0.1,-0.491022996469811,0.885366542803745
27,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.4,0.1,0.1,0,0.0778865386570712,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.8,0,0.1,0,0.02273948696948934,0.3912023005428146
17,0.1,1,1,1,1,0.2995732273553991,0.01,0,0.1,0.7,0.1,0.1,0,-0.789658080940789,0.885366542803745
18,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,0.7,0.1,0.1,0,-1.1208578976154293,0.8006367567650245
18,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,0.9,0,0,0,-0.21691300156357363,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.005,0,0.1,0.8,0.1,0,0.1,0.18315454309784654,0.8006367567650245
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,1.3,0,0.1,0.1,-1.2801341652915,0.885366542803745
28,0.1,1,1,1,1,0.5639634988165727,0.015,0,0,1.2,0,0.1,0,-0.5816058058270378,0.885366542803745
18,0.1,1,1,1,1,0.34011973816621555,0.006666666666666666,0,0.1,1.2,0.1,0,0,-2.5257286443082556,0.57037824746562
18,0.1,1,1,1,1,0.2995732273553991,0.01,0,0.1,1.1,0,0.1,0.1,-0.9493305859523552,1.0308952660644293
18,0.1,1,1,1,1,0.2995732273553991,0.003333333333333333,0,0.1,0.8,0,0,0.1,-0.9014021193804044,0.6620073206530356
17,0.1,1,1,1,1,0.3749504075930371,0.016666666666666666,0,0,0.8,0,0,0,-1.6928195213731514,0.885366542803745
28,0.1,1,1,1,1,0.44716387933635693,0.01,0,0.1,1.4,0.1,0,0,-1.9805015938249322,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0.1,1.1,0,0,0.1,-0.3841929728326246,0.8006367567650245
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,0.8,0.1,0.1,0,-0.10981486600720657,0.885366542803745
18,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.9,0,0,0.1,-0.6655320135269719,1.0308952660644293
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0.1,0.7,0.1,0.1,0.1,-1.0847093834991182,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,0.7,0.1,0.1,0,0.12044615307586706,0.8006367567650245
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0.1,1,0,0.1,0,-0.11991029667255755,0.6620073206530356
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.7,0.1,0.1,0,-0.1827216368152944,0.57037824746562
27,0.1,1,1,1,1,0.3749504075930371,0.02,0,0,1,0,0.1,0,0.09712671073072282,0.8006367567650245
27,0.1,1,1,1,1,0.3749504075930371,0.02,0,0,0.8,0,0.1,0.1,0.09712671073072282,0.8006367567650245
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.8,0.1,0,0,-0.38272562113867487,0.7313220387090301
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,1,0,0,0,0.017839918128331016,0.8006367567650245
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,1,0,0,0,0.017839918128331016,0.8006367567650245
17,0.1,1,1,1,1,0.16094379124341002,0.01,0,0,1.2,0,0.1,0,-0.01816397062767118,0.885366542803745
17,0.1,1,1,1,1,0.16094379124341002,0.01,0,0,0.7,0.1,0,0.1,-0.03459144476961909,0.885366542803745
28,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.9,0,0.1,0,-1.0700248318161971,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.006666666666666666,0,0,1.2,0,0,0.1,-0.7528971849657193,0.8006367567650245
17,0.1,1,1,1,1,0.4722953221644475,0.015,0,0.1,0.8,0,0,0,-0.342490308946776,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1.1,0.1,0,0,-1.04412410338404,0.7313220387090301
17,0.1,1,1,1,1,0.25257286443082555,0.01,0,0.1,1.1,0.1,0,0.1,-0.5942072327050416,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.015,0,0.1,0.9,0,0.1,0.1,0.10526051065749294,0.6620073206530356
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.9,0,0.1,0,-0.41703174447962976,0.9740968623038354
28,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,0.8,0,0.1,0.1,-1.6347557204183902,0.9740968623038354
17,0.1,1,1,1,1,0.25257286443082555,0.01,0,0,1.2,0.1,0,0,0.17814618538347404,0.9740968623038354
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,1.2,0.1,0,0.1,0.07881118042428985,0.7313220387090301
27,0.1,1,1,1,1,0.4722953221644475,0.015,0,0,1.1,0,0,0.1,-0.015113637810048184,0.8006367567650245
28,0.1,1,1,1,1,0.5164785973923515,0.03,0,0,1.2,0,0,0,-0.8416471888783893,0.885366542803745
17,0.1,1,1,1,1,0.34011973816621555,0.01,0.1,0.1,0.8,0.1,0.1,0,0.16041672140590466,0.9740968623038354
28,0.1,1,1,1,1,0.4135166556742356,0.015,0,0,1.3,0,0.1,0.1,-1.546463113272712,0.9740968623038354
28,0.1,1,1,1,1,0.4135166556742356,0.015,0,0,1,0,0.1,0.1,-1.546463113272712,0.9740968623038354
28,0.1,1,1,1,1,0.4135166556742356,0.015,0,0,0.7,0,0,0.1,-1.546463113272712,0.9740968623038354
17,0.1,1,1,1,1,0.5639634988165727,0.015,0,0.1,0.9,0,0,0.1,-0.12556322297534575,0.8006367567650245
17,0.1,1,1,1,1,0.4722953221644475,0.015,0,0,1,0.1,0,0.1,0.05921185963184603,0.57037824746562
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0.1,0.9,0,0,0.1,-0.13124828660995402,0.7313220387090301
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0.1,1.1,0.1,0.1,0,-0.00904074465214907,0.885366542803745
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0.1,1,0.1,0.1,0.1,0.1773090149704103,0.885366542803745
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0.1,0.9,0.1,0,0.1,0.1773090149704103,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,1,0,0,0,-0.2984060358147566,0.6620073206530356
17,0.1,1,1,1,1,0.16094379124341002,0.003333333333333333,0,0.1,0.9,0.1,0.1,0,-0.7444404749474959,0.885366542803745
17,0.1,1,1,1,1,0.16094379124341002,0.003333333333333333,0,0.1,0.7,0.1,0.1,0.1,-0.7444404749474959,0.885366542803745
28,0.1,1,1,1,1,0.44716387933635693,0.015,0.1,0.1,1.1,0,0.1,0,-0.3812604194113469,0.8006367567650245
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,1.3,0,0,0,0.050693114315518165,0.885366542803745
17,0.1,1,1,1,1,0.49236239171066265,0.015,0,0.1,0.9,0,0.1,0,-0.25231492861448956,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,1,0,0,0.1,-0.45728485683796083,0.6620073206530356
17,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,1,0,0.1,0,0.16466662155523393,0.9740968623038354
18,0.1,1,1,1,1,0.5639634988165727,0.01,0,0.1,0.7,0.1,0.1,0,-0.05024121643674679,0.885366542803745
17,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.7,0,0.1,0,-0.5041810810473222,0.8006367567650245
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,0.7,0,0,0,0.07325046173959274,0.885366542803745
28,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1.1,0.1,0,0,-0.5656338602609858,0.7313220387090301
28,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1.1,0,0,0,-0.5656338602609858,0.7313220387090301
28,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1.4,0.1,0.1,0,-1.5005835075220182,0.8006367567650245
17,0.1,1,1,1,1,0.25257286443082555,0.01,0,0.1,1.1,0.1,0,0,-0.29169009384931976,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.005,0,0,1.2,0,0,0.1,-0.2510287548037454,0.6620073206530356
28,0.1,1,1,1,1,0.2995732273553991,0.01,0,0.1,1,0,0.1,0.1,-0.04186420409869887,0.8006367567650245
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0.1,0.8,0.1,0,0,-1.3862943611198906,0.885366542803745
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,0.9,0.1,0,0.1,-0.18874212459687742,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.7,0,0,0.1,-0.37106368139083207,0.7313220387090301
17,0.1,1,1,1,1,0.5639634988165727,0.02,0,0,0.8,0,0.1,0,-0.9675840262617056,0.8006367567650245
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1.2,0,0.1,0,0.20945022418220732,0.8006367567650245
17,0.1,1,1,1,1,0.5164785973923515,0.025,0,0,0.9,0.1,0,0.1,0.19309662996191315,0.7313220387090301
28,0.1,1,1,1,1,0.5639634988165727,0.02,0,0.1,1.1,0,0.1,0.1,-0.37542098675978763,0.8006367567650245
18,0.1,1,1,1,1,0.5639634988165727,0.02,0,0.1,0.9,0,0.1,0.1,-0.2613647641344075,0.8006367567650245
28,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,1.3,0.1,0.1,0,-1.2623083813388996,0.8006367567650245
17,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.9,0.1,0.1,0,0.0620353909194527,0.9740968623038354
28,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,1,0.1,0.1,0.1,-1.1026203100656484,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.005,0,0.1,1.1,0.1,0.1,0.1,-0.5638748448558062,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.005,0,0.1,0.9,0.1,0.1,0.1,-0.5621189181535413,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.005,0,0.1,0.8,0.1,0.1,0.1,-0.5621189181535413,0.885366542803745
17,0.1,1,1,1,1,0.4135166556742356,0.005,0,0.1,0.7,0.1,0.1,0.1,-0.5621189181535413,0.885366542803745
17,0.1,1,1,1,1,0.3749504075930371,0.008,0.1,0.1,0.9,0.1,0.1,0,-0.0650719967437148,0.8006367567650245
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0.1,0.8,0,0.1,0,0.14323416808590775,0.885366542803745
17,0.1,1,1,1,1,0.49236239171066265,0.01,0.1,0,1,0,0.1,0,-0.057629112836636416,0.6620073206530356
18,0.1,1,1,1,1,0.44716387933635693,0.01,0,0.1,1,0,0.1,0,-0.7360546815712219,0.8006367567650245
28,0.1,1,1,1,1,0.16094379124341002,0.01,0,0.1,1.4,0,0.1,0,-0.05868899634867961,0.6620073206530356
17,0.1,1,1,1,1,0.44716387933635693,0.015,0,0.1,0.7,0.1,0.1,0.1,-0.09541018480465818,0.885366542803745
18,0.1,1,1,1,1,0.4722953221644475,0.01,0,0,0.7,0,0.1,0,-0.3856624808119846,0.885366542803745
28,0.1,1,1,1,1,0.49236239171066265,0.03,0,0,1.3,0,0,0.1,0.02761516703297339,0.9740968623038354
28,0.1,1,1,1,1,0.49236239171066265,0.005,0,0.1,0.9,0,0.1,0,-0.0010005003335835344,0.8006367567650245
17,0.1,1,1,1,1,0.5164785973923515,0.01,0,0,0.9,0,0,0.1,-1.3983669423541598,0.3912023005428146
17,0.1,1,1,1,1,0.44716387933635693,0.01,0.1,0,0.9,0,0,0.1,-0.044997365930735805,0.885366542803745
28,0.1,1,1,1,1,0.5639634988165727,0.02,0,0,0.9,0,0.1,0,-1.258781040820931,0.885366542803745
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,1.1,0.1,0,0,-0.26657310924154576,0.885366542803745
28,0.1,1,1,1,1,0.2995732273553991,0.01,0,0.1,0.9,0,0,0,-0.33687231664255274,0.9740968623038354
17,0.1,1,1,1,1,0.49236239171066265,0.01,0,0.1,0.8,0,0.1,0.1,-0.3024573580339353,0.7313220387090301
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,1.2,0,0.1,0,0.10345870836822997,0.8006367567650245
17,0.1,1,1,1,1,0.3749504075930371,0.01,0,0,0.8,0,0,0.1,0.050693114315518165,0.7313220387090301
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0.1,0.8,0,0.1,0,-0.11991029667255755,0.885366542803745
17,0.1,1,1,1,1,0.44716387933635693,0.01,0,0,0.7,0,0.1,0,0.02955880224154443,0.8006367567650245
28,0.1,1,1,1,1,0.3749504075930371,0.01,0,0.1,1.1,0.1,0.1,0,-0.34955747616986843,0.9740968623038354
18,0.1,1,1,1,1,0.3749504075930371,0.01,0,0.1,0.9,0.1,0.1,0.1,-1.258781040820931,0.9740968623038354
28,0.1,1,1,1,1,0.16094379124341002,0.005,0,0.1,1.2,0.1,0,0,-1.2073117055914506,0.885366542803745
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,0.8,0.1,0,0,-0.0397808700118446,0.7313220387090301
27,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,1.4,0,0,0.1,0.09531017980432493,0.885366542803745
17,0.1,1,1,1,1,0.5639634988165727,0.03,0,0,1.1,0.1,0.1,0.1,-0.2395270305647338,0.8006367567650245
18,0.1,1,1,1,1,0.4135166556742356,0.01,0,0,0.8,0.1,0.1,0,-0.5175146119167874,0.8006367567650245
28,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,1,0,0.1,0,-1.155182640156504,0.8006367567650245
28,0.1,1,1,1,1,0.5639634988165727,0.01,0,0,0.8,0.1,0,0.1,-1.155182640156504,0.8006367567650245
17,0.1,1,1,1,1,0.44716387933635693,0.015,0,0.1,0.8,0,0.1,0,-0.4525567156420149,0.885366542803745
28,0.1,1,1,1,1,0.49236239171066265,0.01,0,0,1.1,0.1,0.1,0,-0.5960204698292225,0.6620073206530356
17,0.1,1,1,1,1,0.34011973816621555,0.01,0,0,0.8,0,0,0.1,-1.2801341652915,0.885366542803745
