HOUSEID	person_hh	mode	independence	ind_3	ind_3_alt	mode_ind	mode_ind_3	mode_ind_3_alt	income_k	log_income_k	veh_per_driver	n_adults	non_work_mom	non_work_dad	age	female	has_lil_sib	has_big_sib	school	distance	log_distance	density	log_density	school_dist	avg_trip_dist	n_non_school_trips	had_school	av_car	av_walk	av_bike	alone_avail	with_mom_dad_avail	with_mom_avail	with_dad_avail	with_non_hh_avail	with_sib_avail	with_adult_avail
30168787	02-30168787	7	23	20	20	723	720	720	20	2.995732273553991	2	1	0	0	9	1	0	0	FALSE	1.460972	0.37910196762940235	19.305019305019307	2.9603651297167	0.8366799999999711	5.982798333333333	3	FALSE	1	1	1	1	0	0	1	1	0	1
30168787	02-30168787	7	23	20	20	723	720	720	20	2.995732273553991	2	1	0	0	9	1	0	0	FALSE	1.469017	0.3845934696230776	19.305019305019307	2.9603651297167	0.8366799999999711	5.982798333333333	3	FALSE	1	1	1	1	0	0	1	1	0	1
30169269	04-30169269	7	30	30	30	730	730	730	87.5	4.471638793363569	1	2	0	0	13	0	0	1	TRUE	1.240539	0.21554596259143866	1158.3011583011585	7.0547096919388	1.238929999999971	12.081981	2	TRUE	1	1	1	1	1	1	1	1	1	1
30169562	04-30169562	7	21	20	20	721	720	720	20	2.995732273553991	0.5	2	1	1	13	1	1	0	FALSE	2.0064230000000003	0.6963535347081456	579.1505791505792	6.361562511378855	3.9098699999999194	2.6097979999999996	5	FALSE	1	1	1	1	1	1	1	1	1	1
30169562	04-30169562	7	21	20	20	721	720	720	20	2.995732273553991	0.5	2	1	1	13	1	1	0	FALSE	0.32823599999999997	-1.1140224171276747	289.5752895752896	5.66841533081891	3.9098699999999194	2.6097979999999996	5	FALSE	1	1	1	1	1	1	1	1	1	1
30170311	04-30170311	7	22	20	20	722	720	720	62.5	4.135166556742356	1	3	0	0	12	1	0	0	FALSE	0.481091	-0.7316988375812045	289.5752895752896	5.66841533081891	1.7055399999999197	3.9572205714285715	7	FALSE	1	1	1	1	1	1	1	1	0	1
30170311	04-30170311	9	10	10	10	910	910	910	62.5	4.135166556742356	1	3	0	0	12	1	0	0	FALSE	0.481091	-0.7316988375812045	289.5752895752896	5.66841533081891	1.7055399999999197	3.9572205714285715	7	FALSE	1	1	1	1	1	1	1	1	0	1
30170311	04-30170311	9	10	10	10	910	910	910	62.5	4.135166556742356	1	3	0	0	12	1	0	0	FALSE	0.481091	-0.7316988375812045	289.5752895752896	5.66841533081891	1.7055399999999197	3.9572205714285715	7	FALSE	1	1	1	1	1	1	1	1	0	1
30170911	02-30170911	7	23	20	20	723	720	720	42.5	3.7495040759303713	1	1	0	1	13	1	0	0	FALSE	1.7602460000000002	0.5654535720100358	2702.702702702703	7.902007552326004	4.650009999999984	6.669036833333334	6	FALSE	1	1	1	1	0	0	1	1	0	1
30170957	03-30170957	9	24	20	30	924	920	930	175	5.1647859739235145	1	2	0	0	13	0	1	0	FALSE	0.598548	-0.5132485566987444	2702.702702702703	7.902007552326004	1.448099999999963	0.7567663333333333	3	FALSE	1	1	1	1	1	1	1	1	1	1
30170957	03-30170957	9	24	20	30	924	920	930	175	5.1647859739235145	1	2	0	0	13	0	1	0	FALSE	0.598548	-0.5132485566987444	2702.702702702703	7.902007552326004	1.448099999999963	0.7567663333333333	3	FALSE	1	1	1	1	1	1	1	1	1	1
30170957	03-30170957	8	21	20	20	821	820	820	175	5.1647859739235145	1	2	0	0	13	0	1	0	FALSE	1.0732030000000001	0.07064763494373294	2702.702702702703	7.902007552326004	1.448099999999963	0.7567663333333333	3	FALSE	1	1	1	1	1	1	1	1	1	1
30170957	04-30170957	9	24	20	30	924	920	930	175	5.1647859739235145	1	2	0	0	11	1	0	1	FALSE	0.598548	-0.5132485566987444	2702.702702702703	7.902007552326004	2.3813199999999357	1.7238826000000003	5	FALSE	1	1	1	1	1	1	1	1	1	1
30170957	04-30170957	9	24	20	30	924	920	930	175	5.1647859739235145	1	2	0	0	11	1	0	1	FALSE	0.598548	-0.5132485566987444	2702.702702702703	7.902007552326004	2.3813199999999357	1.7238826000000003	5	FALSE	1	1	1	1	1	1	1	1	1	1
30170957	04-30170957	8	21	20	20	821	820	820	175	5.1647859739235145	1	2	0	0	11	1	0	1	FALSE	1.0732030000000001	0.07064763494373294	2702.702702702703	7.902007552326004	2.3813199999999357	1.7238826000000003	5	FALSE	1	1	1	1	1	1	1	1	1	1
30171271	04-30171271	9	10	10	10	910	910	910	137.5	4.923623917106626	1	2	0	0	11	0	1	1	FALSE	1.382131	0.32362651101236445	579.1505791505792	6.361562511378855	1.5124599999999966	13.15236825	4	FALSE	1	1	1	1	1	1	1	1	1	1
30171271	04-30171271	9	10	10	10	910	910	910	137.5	4.923623917106626	1	2	0	0	11	0	1	1	FALSE	1.382131	0.32362651101236445	579.1505791505792	6.361562511378855	1.5124599999999966	13.15236825	4	FALSE	1	1	1	1	1	1	1	1	1	1
30171593	03-30171593	7	21	20	20	721	720	720	250	5.521460917862246	1.5	2	1	0	11	0	1	0	FALSE	0.8881680000000001	-0.1185943646947955	1158.3011583011585	7.0547096919388	5.567139999999871	6.6432034444444445	9	FALSE	1	1	1	1	1	1	1	1	1	1
30171593	03-30171593	7	21	20	20	721	720	720	250	5.521460917862246	1.5	2	1	0	11	0	1	0	FALSE	1.8600039999999998	0.6205786382604318	1158.3011583011585	7.0547096919388	5.567139999999871	6.6432034444444445	9	FALSE	1	1	1	1	1	1	1	1	1	1
30172006	03-30172006	7	23	20	20	723	720	720	250	5.521460917862246	1	2	0	0	12	1	1	0	FALSE	1.536595	0.4295689295088393	2702.702702702703	7.902007552326004	0.9332199999999742	2.56112575	4	FALSE	1	1	1	1	1	1	1	1	1	1
30172006	03-30172006	7	23	20	20	723	720	720	250	5.521460917862246	1	2	0	0	12	1	1	0	FALSE	1.536595	0.4295689295088393	2702.702702702703	7.902007552326004	0.9332199999999742	2.56112575	4	FALSE	1	1	1	1	1	1	1	1	1	1
30172006	04-30172006	7	23	20	20	723	720	720	250	5.521460917862246	1	2	0	0	10	0	0	1	FALSE	1.536595	0.4295689295088393	2702.702702702703	7.902007552326004	0.9332199999999742	1.536595	2	FALSE	1	1	1	1	1	1	1	1	1	1
30172006	04-30172006	7	23	20	20	723	720	720	250	5.521460917862246	1	2	0	0	10	0	0	1	FALSE	1.536595	0.4295689295088393	2702.702702702703	7.902007552326004	0.9332199999999742	1.536595	2	FALSE	1	1	1	1	1	1	1	1	1	1
30172204	03-30172204	8	30	30	30	830	830	830	62.5	4.135166556742356	2	1	0	0	13	0	0	1	FALSE	0.619465	-0.4788990766841066	2702.702702702703	7.902007552326004	-14.481	3.5591079999999997	3	FALSE	1	1	1	1	0	0	1	1	1	1
30172204	03-30172204	8	30	30	30	830	830	830	62.5	4.135166556742356	2	1	0	0	13	0	0	1	FALSE	0.619465	-0.4788990766841066	2702.702702702703	7.902007552326004	-14.481	3.5591079999999997	3	FALSE	1	1	1	1	0	0	1	1	1	1
30172317	03-30172317	7	21	20	20	721	720	720	250	5.521460917862246	1	2	0	1	12	1	1	0	FALSE	1.9002290000000002	0.6419744052254714	2702.702702702703	7.902007552326004	1.3515599999999597	1.5417438	3	TRUE	1	1	1	1	1	1	1	1	1	1
30172317	03-30172317	7	21	20	20	721	720	720	250	5.521460917862246	1	2	0	1	12	1	1	0	FALSE	0.744967	-0.29441535688565673	2702.702702702703	7.902007552326004	1.3515599999999597	1.5417438	3	TRUE	1	1	1	1	1	1	1	1	1	1
30172317	03-30172317	7	21	20	20	721	720	720	250	5.521460917862246	1	2	0	1	12	1	1	0	FALSE	1.929191	0.6571007440556234	579.1505791505792	6.361562511378855	1.3515599999999597	1.5417438	3	TRUE	1	1	1	1	1	1	1	1	1	1
30172317	04-30172317	7	23	20	20	723	720	720	250	5.521460917862246	1	2	0	1	10	0	0	1	TRUE	2.001596	0.693944862327234	579.1505791505792	6.361562511378855	8.077179999999968	4.304396799999999	1	TRUE	1	1	1	1	1	1	1	1	1	1
30172317	04-30172317	7	23	20	20	723	720	720	250	5.521460917862246	1	2	0	1	10	0	0	1	TRUE	1.9999870000000002	0.6931406805388203	579.1505791505792	6.361562511378855	8.077179999999968	4.304396799999999	1	TRUE	1	1	1	1	1	1	1	1	1	1
30172327	03-30172327	7	22	20	20	722	720	720	87.5	4.471638793363569	1	2	1	0	13	1	0	0	TRUE	0.9090849999999999	-0.09531667982545004	115.83011583011583	4.7521245989447545	0.9171299999999887	6.0301297499999995	2	TRUE	1	1	1	1	1	1	1	1	0	1
30172327	03-30172327	7	22	20	20	722	720	720	87.5	4.471638793363569	1	2	1	0	13	1	0	0	TRUE	0.8511610000000001	-0.16115397911359144	115.83011583011583	4.7521245989447545	0.9171299999999887	6.0301297499999995	2	TRUE	1	1	1	1	1	1	1	1	0	1
30172475	03-30172475	8	10	10	10	810	810	810	87.5	4.471638793363569	1.5	2	0	1	12	1	1	0	TRUE	0.44086600000000004	-0.8190143045838206	2702.702702702703	7.902007552326004	0.4344299999999936	19.2138735	0	TRUE	1	1	1	1	1	1	1	1	1	1
30172475	03-30172475	8	10	10	10	810	810	810	87.5	4.471638793363569	1.5	2	0	1	12	1	1	0	TRUE	0.44086600000000004	-0.8190143045838206	2702.702702702703	7.902007552326004	0.4344299999999936	19.2138735	0	TRUE	1	1	1	1	1	1	1	1	1	1
30172766	02-30172766	7	22	20	20	722	720	720	20	2.995732273553991	1	1	0	0	12	0	0	0	FALSE	0.70796	-0.345367684059584	6563.706563706564	8.789310747326907	8.495519999999951	7.314514	2	TRUE	1	1	1	1	0	1	0	1	0	1
30172977	03-30172977	9	10	10	10	910	910	910	62.5	4.135166556742356	1	2	0	1	13	1	1	0	FALSE	1.8600039999999998	0.6205786382604318	2702.702702702703	7.902007552326004	4.408659999999839	1.8583949999999996	2	FALSE	1	1	1	1	1	1	1	1	1	1
30172977	03-30172977	9	10	10	10	910	910	910	62.5	4.135166556742356	1	2	0	1	13	1	1	0	FALSE	1.8567859999999998	0.6188470360961539	2702.702702702703	7.902007552326004	4.408659999999839	1.8583949999999996	2	FALSE	1	1	1	1	1	1	1	1	1	1
30172977	04-30172977	9	30	30	30	930	930	930	62.5	4.135166556742356	1	2	0	1	11	0	1	1	FALSE	1.609	0.47561286801024616	2702.702702702703	7.902007552326004	5.245339999999984	5.197606333333333	3	FALSE	1	1	1	1	1	1	1	1	1	1
30172977	05-30172977	9	30	30	30	930	930	930	62.5	4.135166556742356	1	2	0	1	9	0	0	1	FALSE	1.609	0.47561286801024616	2702.702702702703	7.902007552326004	5.245339999999984	1.609	1	FALSE	1	1	1	1	1	1	1	1	1	1
30173588	03-30173588	7	23	20	20	723	720	720	175	5.1647859739235145	1.5	2	0	0	11	1	1	0	TRUE	1.858395	0.619713211984003	2702.702702702703	7.902007552326004	1.3515599999999597	8.104533	1	TRUE	1	1	1	1	1	1	1	1	1	1
30173588	04-30173588	7	23	20	20	723	720	720	175	5.1647859739235145	1.5	2	0	0	9	1	0	1	TRUE	1.375695	0.31895905796486923	6563.706563706564	8.789310747326907	1.3515599999999597	6.147989	2	TRUE	1	1	1	1	1	1	1	1	1	1
30173588	04-30173588	7	22	20	20	722	720	720	175	5.1647859739235145	1.5	2	0	0	9	1	0	1	TRUE	0.761057	-0.27304702247995793	6563.706563706564	8.789310747326907	1.3515599999999597	6.147989	2	TRUE	1	1	1	1	1	1	1	1	1	1
30173656	03-30173656	9	24	20	30	924	920	930	62.5	4.135166556742356	1	1	0	0	10	0	0	1	FALSE	0.333063	-1.0994236177065217	115.83011583011583	4.7521245989447545	5.164889999999871	1.235712	4	FALSE	1	1	1	1	0	0	1	1	1	1
30173656	03-30173656	9	24	20	30	924	920	930	62.5	4.135166556742356	1	1	0	0	10	0	0	1	FALSE	0.333063	-1.0994236177065217	115.83011583011583	4.7521245989447545	5.164889999999871	1.235712	4	FALSE	1	1	1	1	0	0	1	1	1	1
30173708	02-30173708	7	24	20	30	724	720	730	30	3.4011973816621555	1	1	0	0	8	1	0	0	FALSE	1.993551	0.6899174706572516	2702.702702702703	7.902007552326004	1.576819999999984	1.8815646	3	TRUE	1	1	1	1	0	1	0	1	0	1
30173708	02-30173708	7	24	20	30	724	720	730	30	3.4011973816621555	1	1	0	0	8	1	0	0	FALSE	1.9903330000000001	0.6883019614205971	2702.702702702703	7.902007552326004	1.576819999999984	1.8815646	3	TRUE	1	1	1	1	0	1	0	1	0	1
30173719	03-30173719	9	10	10	10	910	910	910	112.5	4.722953221644475	1	2	0	0	11	0	0	0	FALSE	0.633946	-0.45579150167395704	2702.702702702703	7.902007552326004	19.211459999999356	7.571954000000001	3	TRUE	1	1	1	1	1	1	1	1	0	1
30173719	03-30173719	9	10	10	10	910	910	910	112.5	4.722953221644475	1	2	0	0	11	0	0	0	FALSE	0.633946	-0.45579150167395704	2702.702702702703	7.902007552326004	19.211459999999356	7.571954000000001	3	TRUE	1	1	1	1	1	1	1	1	0	1
30174001	04-30174001	7	22	20	20	722	720	720	175	5.1647859739235145	1	2	0	0	12	0	0	1	FALSE	1.842305	0.6110175050164491	6563.706563706564	8.789310747326907	6.51644999999992	5.919332222222222	9	FALSE	1	1	1	1	1	1	1	1	1	1
30174001	04-30174001	8	22	20	20	822	820	820	175	5.1647859739235145	1	2	0	0	12	0	0	1	FALSE	0.08527699999999999	-2.461850497419769	6563.706563706564	8.789310747326907	6.51644999999992	5.919332222222222	9	FALSE	1	1	1	1	1	1	1	1	1	1
30174001	04-30174001	7	22	20	20	722	720	720	175	5.1647859739235145	1	2	0	0	12	0	0	1	FALSE	0.632337	-0.4583327991026296	6563.706563706564	8.789310747326907	6.51644999999992	5.919332222222222	9	FALSE	1	1	1	1	1	1	1	1	1	1
30174001	04-30174001	7	22	20	20	722	720	720	175	5.1647859739235145	1	2	0	0	12	0	0	1	FALSE	0.8447250000000001	-0.16874414838026708	11583.011583011583	9.357294784932845	6.51644999999992	5.919332222222222	9	FALSE	1	1	1	1	1	1	1	1	1	1
30174001	05-30174001	7	22	20	20	722	720	720	175	5.1647859739235145	1	2	0	0	12	0	0	1	FALSE	1.842305	0.6110175050164491	6563.706563706564	8.789310747326907	6.51644999999992	5.919332222222222	9	FALSE	1	1	1	1	1	1	1	1	1	1
30174001	05-30174001	8	22	20	20	822	820	820	175	5.1647859739235145	1	2	0	0	12	0	0	1	FALSE	0.08527699999999999	-2.461850497419769	6563.706563706564	8.789310747326907	6.51644999999992	5.919332222222222	9	FALSE	1	1	1	1	1	1	1	1	1	1
30174001	05-30174001	7	22	20	20	722	720	720	175	5.1647859739235145	1	2	0	0	12	0	0	1	FALSE	0.632337	-0.4583327991026296	6563.706563706564	8.789310747326907	6.51644999999992	5.919332222222222	9	FALSE	1	1	1	1	1	1	1	1	1	1
30174001	05-30174001	7	22	20	20	722	720	720	175	5.1647859739235145	1	2	0	0	12	0	0	1	FALSE	0.8447250000000001	-0.16874414838026708	11583.011583011583	9.357294784932845	6.51644999999992	5.919332222222222	9	FALSE	1	1	1	1	1	1	1	1	1	1
30174358	03-30174358	8	10	10	10	810	810	810	112.5	4.722953221644475	1	2	0	0	12	1	1	0	TRUE	1.193878	0.17720683219548955	1158.3011583011585	7.0547096919388	1.1423899999999678	4.038589999999999	0	TRUE	1	1	1	1	1	1	1	1	1	1
30174358	03-30174358	8	10	10	10	810	810	810	112.5	4.722953221644475	1	2	0	0	12	1	1	0	TRUE	1.193878	0.17720683219548955	1158.3011583011585	7.0547096919388	1.1423899999999678	4.038589999999999	0	TRUE	1	1	1	1	1	1	1	1	1	1
30174358	04-30174358	8	10	10	10	810	810	810	112.5	4.722953221644475	1	2	0	0	9	0	0	1	TRUE	1.414311	0.3466424867132862	1158.3011583011585	7.0547096919388	1.3515599999999597	4.1488065	0	TRUE	1	1	1	1	1	1	1	1	1	1
30174358	04-30174358	8	24	20	30	824	820	830	112.5	4.722953221644475	1	2	0	0	9	0	0	1	TRUE	1.414311	0.3466424867132862	1158.3011583011585	7.0547096919388	1.3515599999999597	4.1488065	0	TRUE	1	1	1	1	1	1	1	1	1	1
30174411	03-30174411	7	22	20	20	722	720	720	42.5	3.7495040759303713	2	2	1	0	10	0	0	0	TRUE	1.604173	0.47260835898994746	1158.3011583011585	7.0547096919388	1.5607299999999984	1.5756707142857143	5	TRUE	1	1	1	1	1	1	1	1	0	1
30174411	03-30174411	7	22	20	20	722	720	720	42.5	3.7495040759303713	2	2	1	0	10	0	0	0	FALSE	1.531768	0.42642262381947443	19.305019305019307	2.9603651297167	1.5607299999999984	1.5756707142857143	5	TRUE	1	1	1	1	1	1	1	1	0	1
30174411	03-30174411	8	10	10	10	810	810	810	42.5	3.7495040759303713	2	2	1	0	10	0	0	0	FALSE	1.609	0.47561286801024616	19.305019305019307	2.9603651297167	1.5607299999999984	1.5756707142857143	5	TRUE	1	1	1	1	1	1	1	1	0	1
30174411	03-30174411	9	10	10	10	910	910	910	42.5	3.7495040759303713	2	2	1	0	10	0	0	0	FALSE	1.034587	0.03400231326572842	1158.3011583011585	7.0547096919388	1.5607299999999984	1.5756707142857143	5	TRUE	1	1	1	1	1	1	1	1	0	1
30174411	03-30174411	7	24	20	30	724	720	730	42.5	3.7495040759303713	2	2	1	0	10	0	0	0	FALSE	1.3145529999999999	0.2734966838881119	1158.3011583011585	7.0547096919388	1.5607299999999984	1.5756707142857143	5	TRUE	1	1	1	1	1	1	1	1	0	1
30174411	03-30174411	7	24	20	30	724	720	730	42.5	3.7495040759303713	2	2	1	0	10	0	0	0	FALSE	1.3145529999999999	0.2734966838881119	1158.3011583011585	7.0547096919388	1.5607299999999984	1.5756707142857143	5	TRUE	1	1	1	1	1	1	1	1	0	1
30174508	04-30174508	8	21	20	20	821	820	820	137.5	4.923623917106626	1	2	0	0	12	0	0	1	FALSE	1.3177709999999998	0.2759416728811784	11583.011583011583	9.357294784932845	12.276669999999807	86.99460749999999	8	FALSE	1	1	1	1	1	1	1	1	1	1
30174508	04-30174508	8	21	20	20	821	820	820	137.5	4.923623917106626	1	2	0	0	12	0	0	1	FALSE	1.3177709999999998	0.2759416728811784	11583.011583011583	9.357294784932845	12.276669999999807	86.99460749999999	8	FALSE	1	1	1	1	1	1	1	1	1	1
30174885	03-30174885	7	21	20	20	721	720	720	175	5.1647859739235145	1.5	2	0	0	8	0	1	0	FALSE	0.8881680000000001	-0.1185943646947955	289.5752895752896	5.66841533081891	3.378899999999855	6.365204	10	FALSE	1	1	1	1	1	1	1	1	1	1
30174885	03-30174885	7	21	20	20	721	720	720	175	5.1647859739235145	1.5	2	0	0	8	0	1	0	FALSE	1.5398129999999999	0.43166098048106327	289.5752895752896	5.66841533081891	3.378899999999855	6.365204	10	FALSE	1	1	1	1	1	1	1	1	1	1
30174885	03-30174885	7	21	20	20	721	720	720	175	5.1647859739235145	1.5	2	0	0	8	0	1	0	FALSE	1.361214	0.30837694863433235	115.83011583011583	4.7521245989447545	3.378899999999855	6.365204	10	FALSE	1	1	1	1	1	1	1	1	1	1
30174926	05-30174926	7	22	20	20	722	720	720	112.5	4.722953221644475	1	3	0	0	13	0	0	1	FALSE	0.761057	-0.27304702247995793	579.1505791505792	6.361562511378855	2237.137509999936	0.7618615	2	FALSE	1	1	1	1	1	1	1	1	1	1
30174926	05-30174926	7	22	20	20	722	720	720	112.5	4.722953221644475	1	3	0	0	13	0	0	1	FALSE	0.762666	-0.2709350892768145	579.1505791505792	6.361562511378855	2237.137509999936	0.7618615	2	FALSE	1	1	1	1	1	1	1	1	1	1
30175005	04-30175005	8	10	10	10	810	810	810	87.5	4.471638793363569	1	2	0	0	10	1	0	1	FALSE	0.069187	-2.6709422952783286	579.1505791505792	6.361562511378855	5.728039999999919	3.148276666666667	9	FALSE	1	1	1	1	1	1	1	1	1	1
30175005	04-30175005	8	10	10	10	810	810	810	87.5	4.471638793363569	1	2	0	0	10	1	0	1	FALSE	0.069187	-2.6709422952783286	579.1505791505792	6.361562511378855	5.728039999999919	3.148276666666667	9	FALSE	1	1	1	1	1	1	1	1	1	1
30175005	04-30175005	8	22	20	20	822	820	820	87.5	4.471638793363569	1	2	0	0	10	1	0	1	FALSE	0.069187	-2.6709422952783286	579.1505791505792	6.361562511378855	5.728039999999919	3.148276666666667	9	FALSE	1	1	1	1	1	1	1	1	1	1
30175005	04-30175005	8	22	20	20	822	820	820	87.5	4.471638793363569	1	2	0	0	10	1	0	1	FALSE	0.069187	-2.6709422952783286	579.1505791505792	6.361562511378855	5.728039999999919	3.148276666666667	9	FALSE	1	1	1	1	1	1	1	1	1	1
30175074	03-30175074	7	23	20	20	723	720	720	87.5	4.471638793363569	1.5	2	0	0	8	0	1	0	FALSE	1.4754530000000001	0.38896506128457403	1158.3011583011585	7.0547096919388	0.45051999999997905	1.549467	2	TRUE	1	1	1	1	1	1	1	1	1	1
30175074	03-30175074	7	22	20	20	722	720	720	87.5	4.471638793363569	1.5	2	0	0	8	0	1	0	FALSE	1.4754530000000001	0.38896506128457403	1158.3011583011585	7.0547096919388	0.45051999999997905	1.549467	2	TRUE	1	1	1	1	1	1	1	1	1	1
30175443	04-30175443	7	21	20	20	721	720	720	62.5	4.135166556742356	1	2	1	0	11	1	1	1	FALSE	1.016888	0.01674698317496654	2702.702702702703	7.902007552326004	0.788409999999992	2.15726675	4	FALSE	1	1	1	1	1	1	1	1	1	1
30175443	04-30175443	7	22	20	20	722	720	720	62.5	4.135166556742356	1	2	1	0	11	1	1	1	FALSE	1.1761789999999999	0.1622710487778875	2702.702702702703	7.902007552326004	0.788409999999992	2.15726675	4	FALSE	1	1	1	1	1	1	1	1	1	1
30175443	05-30175443	7	21	20	20	721	720	720	62.5	4.135166556742356	1	2	1	0	8	0	0	1	FALSE	1.016888	0.01674698317496654	2702.702702702703	7.902007552326004	0.788409999999992	2.15726675	4	FALSE	1	1	1	1	1	1	1	1	1	1
30175443	05-30175443	7	22	20	20	722	720	720	62.5	4.135166556742356	1	2	1	0	8	0	0	1	FALSE	1.1761789999999999	0.1622710487778875	2702.702702702703	7.902007552326004	0.788409999999992	2.15726675	4	FALSE	1	1	1	1	1	1	1	1	1	1
30175631	03-30175631	8	23	20	20	823	820	820	5	1.6094379124341003	0.5	2	1	1	9	0	1	0	TRUE	1.454536	0.37468694942028563	6563.706563706564	8.789310747326907	-14.481	1.4553405000000001	1	FALSE	1	1	1	1	1	1	1	1	1	1
30175631	03-30175631	8	21	20	20	821	820	820	5	1.6094379124341003	0.5	2	1	1	9	0	1	0	FALSE	1.456145	0.37579253272803526	6563.706563706564	8.789310747326907	-14.481	1.4553405000000001	1	FALSE	1	1	1	1	1	1	1	1	1	1
30175631	04-30175631	8	23	20	20	823	820	820	5	1.6094379124341003	0.5	2	1	1	8	1	0	1	TRUE	1.454536	0.37468694942028563	6563.706563706564	8.789310747326907	-14.481	1.4553405000000001	1	FALSE	1	1	1	1	1	1	1	1	1	1
30175631	04-30175631	8	21	20	20	821	820	820	5	1.6094379124341003	0.5	2	1	1	8	1	0	1	FALSE	1.456145	0.37579253272803526	6563.706563706564	8.789310747326907	-14.481	1.4553405000000001	1	FALSE	1	1	1	1	1	1	1	1	1	1
30175818	03-30175818	7	22	20	20	722	720	720	250	5.521460917862246	1	2	0	0	9	0	1	0	FALSE	1.557512	0.44308967630468615	6563.706563706564	8.789310747326907	0.9010399999999581	1.33828575	2	TRUE	1	1	1	1	1	1	1	1	1	1
30175818	03-30175818	8	30	30	30	830	830	830	250	5.521460917862246	1	2	0	0	9	0	1	0	TRUE	1.111819	0.1059974127957789	2702.702702702703	7.902007552326004	0.9010399999999581	1.33828575	2	TRUE	1	1	1	1	1	1	1	1	1	1
30175818	03-30175818	8	30	30	30	830	830	830	250	5.521460917862246	1	2	0	0	9	0	1	0	TRUE	1.121473	0.11464299978863293	2702.702702702703	7.902007552326004	0.9010399999999581	1.33828575	2	TRUE	1	1	1	1	1	1	1	1	1	1
30175818	03-30175818	7	22	20	20	722	720	720	250	5.521460917862246	1	2	0	0	9	0	1	0	FALSE	1.562339	0.44618405731943395	6563.706563706564	8.789310747326907	0.9010399999999581	1.33828575	2	TRUE	1	1	1	1	1	1	1	1	1	1
30175818	04-30175818	7	22	20	20	722	720	720	250	5.521460917862246	1	2	0	0	8	0	0	1	FALSE	1.557512	0.44308967630468615	6563.706563706564	8.789310747326907	0.9010399999999581	1.3386879999999999	2	TRUE	1	1	1	1	1	1	1	1	1	1
30175818	04-30175818	8	30	30	30	830	830	830	250	5.521460917862246	1	2	0	0	8	0	0	1	TRUE	1.111819	0.1059974127957789	2702.702702702703	7.902007552326004	0.9010399999999581	1.3386879999999999	2	TRUE	1	1	1	1	1	1	1	1	1	1
30175818	04-30175818	8	30	30	30	830	830	830	250	5.521460917862246	1	2	0	0	8	0	0	1	TRUE	1.121473	0.11464299978863293	2702.702702702703	7.902007552326004	0.9010399999999581	1.3386879999999999	2	TRUE	1	1	1	1	1	1	1	1	1	1
30175818	04-30175818	7	22	20	20	722	720	720	250	5.521460917862246	1	2	0	0	8	0	0	1	FALSE	1.563948	0.4472133934885481	6563.706563706564	8.789310747326907	0.9010399999999581	1.3386879999999999	2	TRUE	1	1	1	1	1	1	1	1	1	1
30176102	03-30176102	9	22	20	20	922	920	920	112.5	4.722953221644475	1.5	2	1	0	10	0	0	0	FALSE	0.754621	-0.28153964252561153	6563.706563706564	8.789310747326907	7.1600499999997105	3.6418106	3	TRUE	1	1	1	1	1	1	1	1	0	1
30176102	03-30176102	9	22	20	20	922	920	920	112.5	4.722953221644475	1.5	2	1	0	10	0	0	0	FALSE	0.754621	-0.28153964252561153	6563.706563706564	8.789310747326907	7.1600499999997105	3.6418106	3	TRUE	1	1	1	1	1	1	1	1	0	1
30176103	03-30176103	9	30	30	30	930	930	930	112.5	4.722953221644475	2	2	1	0	12	0	1	0	FALSE	0.773929	-0.25627514086612974	2702.702702702703	7.902007552326004	-14.481	0.773929	2	FALSE	1	1	1	1	1	1	1	1	1	1
30176103	03-30176103	9	30	30	30	930	930	930	112.5	4.722953221644475	2	2	1	0	12	0	1	0	FALSE	0.773929	-0.25627514086612974	2702.702702702703	7.902007552326004	-14.481	0.773929	2	FALSE	1	1	1	1	1	1	1	1	1	1
30176103	04-30176103	9	30	30	30	930	930	930	112.5	4.722953221644475	2	2	1	0	10	1	1	1	FALSE	0.773929	-0.25627514086612974	2702.702702702703	7.902007552326004	-14.481	0.773929	2	FALSE	1	1	1	1	1	1	1	1	1	1
30176103	04-30176103	9	30	30	30	930	930	930	112.5	4.722953221644475	2	2	1	0	10	1	1	1	FALSE	0.773929	-0.25627514086612974	2702.702702702703	7.902007552326004	-14.481	0.773929	2	FALSE	1	1	1	1	1	1	1	1	1	1
30176567	04-30176567	7	22	20	20	722	720	720	5	1.6094379124341003	1	2	1	1	8	0	0	1	FALSE	1.092511	0.08847871658680524	2702.702702702703	7.902007552326004	1.0780299999999792	2.9482243333333336	3	FALSE	1	1	1	1	1	1	1	1	1	1
30176567	05-30176567	7	22	20	20	722	720	720	5	1.6094379124341003	1	2	1	1	8	1	0	1	FALSE	1.092511	0.08847871658680524	2702.702702702703	7.902007552326004	1.0780299999999792	2.9482243333333336	3	FALSE	1	1	1	1	1	1	1	1	1	1
30176689	04-30176689	8	10	10	10	810	810	810	62.5	4.135166556742356	1.5	2	1	0	10	1	1	1	FALSE	0.8045	-0.21753431254969915	115.83011583011583	4.7521245989447545	3.0731899999999515	2.3303683333333334	1	TRUE	1	1	1	1	1	1	1	1	1	1
30176723	03-30176723	7	22	20	20	722	720	720	62.5	4.135166556742356	1	2	0	0	12	1	1	0	FALSE	0.22043300000000002	-1.512161485143766	2702.702702702703	7.902007552326004	7.835829999999823	3.975839	2	TRUE	1	1	1	1	1	1	1	1	1	1
