vary,income_k,veh_per_driver,n_adults,non_work_mom,non_work_dad,age,female,has_lil_sib,has_big_sib,distance,density
income_k,137.3,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,139.75,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,142.2,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,144.65,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,147.1,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,149.55,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,152,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,154.45,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,156.9,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,159.35,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,161.8,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,164.25,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,166.7,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,169.15,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,171.6,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,174.05,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,176.5,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,178.95,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,181.4,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,183.85,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,186.3,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,188.75,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,191.2,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,193.65,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,196.1,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,198.55,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,201,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,203.45,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,205.9,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,208.35,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,210.8,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,213.25,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,215.70000000000002,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,218.15,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,220.6,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,223.05,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,225.5,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,227.95000000000002,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,230.4,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,232.85,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,235.3,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,237.75,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,240.20000000000002,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,242.65,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,245.1,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,247.55,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
income_k,250,1.0897868918375553,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,0.12,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,0.24,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,0.36,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,0.48,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,0.6,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,0.72,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,0.84,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,0.96,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,1.08,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,1.2000000000000002,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,1.3199999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,1.44,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,1.56,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,1.6800000000000002,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,1.7999999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,1.92,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,2.04,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,2.16,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,2.2800000000000002,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,2.4,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,2.52,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,2.64,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,2.76,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,2.88,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,3,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,3.12,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,3.24,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,3.36,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,3.48,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,3.6,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,3.7199999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,3.84,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,3.96,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,4.08,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,4.2,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,4.32,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,4.44,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,4.56,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,4.68,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,4.8,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,4.92,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,5.04,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,5.16,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,5.28,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,5.3999999999999995,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,5.52,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,5.64,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,5.76,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,5.88,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,6,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,6.12,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,6.24,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,6.36,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,6.4799999999999995,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,6.6,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,6.72,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,6.84,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,6.96,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,7.08,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,7.2,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,7.319999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,7.4399999999999995,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,7.56,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,7.68,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,7.8,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,7.92,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,8.04,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,8.159999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,8.28,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,8.399999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,8.52,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,8.639999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,8.76,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,8.879999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,8.999999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,9.12,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,9.239999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,9.36,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,9.479999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,9.6,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,9.719999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,9.839999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,9.959999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,10.079999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,10.2,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,10.319999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,10.44,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,10.559999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,10.679999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,10.799999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,10.919999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,11.04,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,11.159999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,11.28,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,11.399999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,11.52,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,11.639999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,11.759999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,11.879999999999999,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
veh_per_driver,97.60253317249699,11.999999999999998,2.0440289505428226,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.06,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.12,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.1800000000000002,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.24,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.3,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.36,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.42,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.48,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.54,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.6,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.6600000000000001,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.72,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.78,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
n_adults,97.60253317249699,1.0897868918375553,1.84,0,0,10.158021712907116,0,0,0,1.0988150193003619,2482.9771180796515
